                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                 0.5107,                0.45545,                  1.022,                0.55957,                0.53345,                 1.0409,                0.90413,                0.85048,                0.92906,                0.76941,                0.79331,                 0.6367,                 1.2663,                 0.8027,                0.73296,                 1.2789,             0.00021871,             0.00021871,             0.00021871
                    107,                0.53149,                0.47386,                 1.0365,                0.58437,                0.56634,                 1.0536,                0.87933,                0.85017,                0.91465,                0.73039,                 0.8844,                0.70006,                 1.3858,                 0.8874,                0.87583,                 1.4036,             0.00021762,             0.00021762,             0.00021762
                    108,                0.51716,                0.45531,                 1.0195,                0.56962,                0.53232,                   1.04,                 0.8931,                0.81328,                0.90539,                0.74944,                0.82433,                0.63671,                 1.3147,                0.82867,                0.73054,                 1.3303,             0.00021652,             0.00021652,             0.00021652
                    109,                0.50843,                0.45491,                 1.0247,                0.56441,                0.53769,                 1.0452,                 0.9098,                0.83093,                0.92538,                0.75004,                0.85237,                0.59721,                  1.347,                 0.8778,                0.66065,                 1.3814,             0.00021542,             0.00021542,             0.00021542
                    110,                0.50627,                0.42558,                 1.0169,                 0.5599,                0.48737,                 1.0355,                0.86039,                0.83436,                0.92215,                0.75679,                 0.8194,                 0.6899,                 1.3038,                0.81508,                0.71939,                 1.3087,             0.00021432,             0.00021432,             0.00021432
                    111,                0.51764,                0.43753,                 1.0257,                0.57132,                0.50411,                 1.0424,                0.84105,                0.86271,                0.93477,                0.75523,                0.87644,                0.63624,                 1.3795,                0.87593,                0.72516,                 1.3942,             0.00021322,             0.00021322,             0.00021322
                    112,                0.51204,                 0.4574,                 1.0255,                0.56599,                0.52751,                  1.041,                0.80574,                 0.8408,                0.91854,                0.75034,                0.82284,                0.80317,                  1.307,                0.82938,                0.87928,                 1.3176,             0.00021212,             0.00021212,             0.00021212
                    113,                0.51331,                0.45783,                  1.017,                0.56649,                0.52929,                 1.0357,                0.89757,                0.82908,                0.91662,                0.75886,                0.74675,                0.63829,                 1.2455,                 0.7644,                0.65502,                 1.2683,             0.00021102,             0.00021102,             0.00021102
                    114,                0.52853,                0.45819,                 1.0273,                0.57235,                0.53291,                 1.0456,                0.80754,                0.84984,                0.91599,                 0.7455,                0.81454,                0.68671,                 1.2711,                0.83253,                0.76129,                 1.3078,             0.00020992,             0.00020992,             0.00020992
                    115,                0.50862,                0.45566,                 1.0134,                0.56053,                0.54135,                 1.0315,                0.87276,                0.83563,                0.91314,                 0.7373,                0.85205,                 0.6356,                 1.3194,                 0.8744,                  0.722,                 1.3521,             0.00020882,             0.00020882,             0.00020882
                    116,                0.50548,                0.43706,                 1.0164,                0.55998,                 0.5082,                 1.0345,                0.90886,                 0.8443,                0.92853,                0.74886,                0.86633,                0.56031,                 1.3489,                0.89731,                0.66222,                 1.3894,             0.00020773,             0.00020773,             0.00020773
                    117,                 0.4929,                0.42672,                 1.0162,                0.55109,                0.49278,                 1.0348,                0.88278,                0.86526,                0.91556,                0.74243,                0.79868,                0.62664,                 1.2819,                0.82642,                0.68999,                 1.3083,             0.00020663,             0.00020663,             0.00020663
                    118,                0.51059,                0.45522,                 1.0206,                0.56253,                 0.5373,                 1.0393,                0.88804,                0.86632,                0.91233,                0.74852,                0.79157,                0.62933,                  1.259,                0.80855,                0.75702,                   1.29,             0.00020553,             0.00020553,             0.00020553
                    119,                0.49929,                0.43626,                  1.008,                0.55866,                 0.5144,                 1.0279,                0.86058,                0.84639,                0.91834,                0.75503,                0.81491,                0.63844,                 1.3073,                0.83383,                0.66982,                 1.3251,             0.00020443,             0.00020443,             0.00020443
                    120,                0.49459,                0.44302,                 1.0132,                0.55153,                 0.5167,                 1.0331,                0.81331,                0.85243,                0.91744,                0.75424,                0.78798,                0.61735,                 1.2623,                0.81067,                0.70262,                 1.2867,             0.00020333,             0.00020333,             0.00020333
                    121,                0.49604,                0.43821,                 1.0149,                 0.5544,                0.51397,                 1.0367,                0.85045,                0.83814,                0.91649,                0.73865,                0.84655,                0.66518,                 1.3126,                0.86741,                0.76659,                 1.3483,             0.00020223,             0.00020223,             0.00020223
                    122,                0.49902,                0.44084,                 1.0169,                0.55015,                 0.5134,                 1.0333,                0.90085,                 0.8609,                0.93885,                0.74934,                0.89259,                0.57098,                 1.4043,                0.89668,                0.63363,                 1.4215,             0.00020113,             0.00020113,             0.00020113
                    123,                0.50094,                0.44515,                 1.0185,                0.55348,                0.53212,                 1.0384,                0.89358,                0.84351,                0.92037,                0.73582,                0.87505,                0.59738,                 1.3538,                0.88617,                0.63551,                 1.3862,             0.00020003,             0.00020003,             0.00020003
                    124,                0.49736,                0.43902,                  1.018,                0.54977,                0.50941,                 1.0383,                 0.8831,                0.84817,                0.91789,                0.74221,                0.86973,                0.68012,                 1.3396,                0.86627,                0.76484,                 1.3521,             0.00019893,             0.00019893,             0.00019893
                    125,                 0.4924,                 0.4369,                 1.0082,                0.54616,                 0.5079,                 1.0279,                0.86116,                0.87259,                0.93075,                0.75703,                0.80912,                0.63793,                 1.2826,                0.81701,                0.72723,                 1.2874,             0.00019784,             0.00019784,             0.00019784
                    126,                0.49782,                0.42584,                 1.0144,                0.54417,                0.48734,                  1.029,                0.87012,                0.87107,                 0.9344,                0.74783,                0.83109,                0.59325,                 1.3174,                0.85118,                0.63399,                 1.3324,             0.00019674,             0.00019674,             0.00019674
                    127,                0.48731,                0.41442,                 1.0114,                0.54616,                0.47005,                 1.0326,                0.90543,                0.89476,                0.93475,                 0.7633,                0.81802,                0.62581,                 1.2965,                0.81928,                0.68824,                  1.316,             0.00019564,             0.00019564,             0.00019564
                    128,                0.50119,                0.41953,                 1.0134,                0.55321,                0.49509,                 1.0333,                0.90279,                0.84387,                0.93437,                0.75743,                0.79661,                0.59898,                 1.2586,                0.81565,                0.64859,                 1.2843,             0.00019454,             0.00019454,             0.00019454
                    129,                0.48872,                0.42344,                 1.0125,                0.54108,                 0.4822,                 1.0297,                 0.8821,                0.87592,                0.93171,                 0.7723,                0.77228,                0.56424,                 1.2557,                0.78136,                0.62604,                 1.2888,             0.00019344,             0.00019344,             0.00019344
                    130,                 0.4923,                0.41004,                 1.0182,                0.54565,                0.47132,                 1.0364,                0.83406,                 0.8451,                 0.9173,                0.75341,                0.79985,                0.76235,                 1.2751,                 0.8266,                0.84554,                 1.3098,             0.00019234,             0.00019234,             0.00019234
                    131,                 0.5056,                0.42987,                 1.0188,                0.56134,                0.48731,                 1.0379,                0.87639,                0.85679,                0.93209,                0.73896,                0.92465,                0.57554,                 1.4322,                0.94471,                0.62042,                 1.4666,             0.00019124,             0.00019124,             0.00019124
                    132,                0.49098,                0.41109,                 1.0143,                0.54347,                0.46814,                 1.0339,                0.89088,                0.85368,                0.92816,                0.75533,                0.84775,                0.66355,                 1.3552,                0.85515,                0.74103,                 1.3657,             0.00019014,             0.00019014,             0.00019014
                    133,                0.50089,                0.41943,                 1.0188,                0.55389,                0.47413,                 1.0395,                 0.8921,                0.84505,                0.92951,                0.76194,                0.78364,                0.61293,                 1.2808,                0.80229,                 0.6693,                  1.306,             0.00018904,             0.00018904,             0.00018904
                    134,                0.48995,                0.40914,                  1.013,                0.53905,                0.47582,                 1.0297,                  0.877,                0.85151,                0.92003,                0.73828,                0.86872,                0.70533,                 1.3616,                0.87918,                0.78743,                 1.3812,             0.00018795,             0.00018795,             0.00018795
                    135,                0.47925,                0.40756,                  1.003,                0.53537,                0.47522,                 1.0206,                0.88393,                0.84246,                0.92053,                0.74681,                0.84736,                 0.7144,                  1.367,                0.85314,                0.75686,                 1.3707,             0.00018685,             0.00018685,             0.00018685
                    136,                0.49489,                0.41978,                 1.0135,                0.54898,                 0.4845,                 1.0319,                0.89116,                0.84649,                0.94621,                0.75311,                0.89029,                0.62075,                 1.3843,                0.90604,                0.64852,                 1.4141,             0.00018575,             0.00018575,             0.00018575
                    137,                0.47858,                0.39966,                0.99688,                0.53241,                0.44749,                 1.0147,                0.86993,                0.81415,                0.91533,                0.72703,                0.88811,                0.72849,                 1.3901,                0.90861,                0.86204,                 1.4254,             0.00018465,             0.00018465,             0.00018465
                    138,                0.47342,                0.38363,                0.99541,                 0.5217,                0.42777,                 1.0115,                0.87357,                0.86789,                0.92878,                0.75295,                0.85175,                0.60608,                 1.3569,                0.86669,                0.72742,                 1.3926,             0.00018355,             0.00018355,             0.00018355
                    139,                 0.4745,                0.40294,                 1.0033,                0.53341,                0.47347,                 1.0259,                0.89365,                 0.8512,                0.92699,                0.74179,                0.87234,                0.61913,                 1.3783,                0.89693,                 0.6765,                 1.4147,             0.00018245,             0.00018245,             0.00018245
                    140,                0.48149,                0.38783,                 1.0052,                0.53001,                0.43555,                  1.022,                0.89695,                0.86891,                0.93527,                 0.7415,                0.91266,                0.53355,                 1.4108,                0.91618,                0.57347,                 1.4245,             0.00018135,             0.00018135,             0.00018135
                    141,                0.48283,                0.41328,                0.99935,                0.53443,                0.48608,                 1.0184,                0.86618,                0.86032,                0.92558,                0.74416,                0.89021,                0.68972,                 1.4065,                0.89507,                0.79485,                 1.4233,             0.00018025,             0.00018025,             0.00018025
                    142,                0.47804,                0.39152,                 1.0055,                0.53261,                0.44013,                 1.0237,                0.89473,                0.83507,                0.92542,                0.75549,                0.82197,                0.55111,                 1.3224,                 0.8343,                0.62228,                 1.3431,             0.00017915,             0.00017915,             0.00017915
                    143,                 0.4674,                 0.3986,                0.99639,                0.52055,                0.47134,                 1.0147,                0.85797,                0.84057,                0.90104,                0.72962,                0.84523,                0.61432,                 1.3316,                0.86672,                0.68327,                 1.3537,             0.00017806,             0.00017806,             0.00017806
                    144,                0.46762,                0.40118,                0.99807,                 0.5254,                0.46136,                 1.0186,                0.81544,                0.84582,                0.90688,                0.72771,                0.86344,                0.83523,                 1.3732,                0.86908,                0.88997,                 1.3874,             0.00017696,             0.00017696,             0.00017696
                    145,                0.47245,                0.39011,                 1.0039,                0.52152,                0.44465,                 1.0205,                0.87222,                0.82005,                0.89978,                0.73607,                0.81588,                0.66559,                 1.3109,                0.81969,                0.77581,                 1.3232,             0.00017586,             0.00017586,             0.00017586
                    146,                0.46074,                0.38222,                 0.9889,                0.51479,                0.44205,                 1.0059,                0.88846,                0.80558,                0.88503,                0.72822,                0.79022,                0.64964,                 1.2511,                0.81532,                0.78363,                 1.2846,             0.00017476,             0.00017476,             0.00017476
                    147,                0.47043,                0.37849,                0.99231,                0.52328,                0.43972,                 1.0103,                0.84742,                0.82727,                0.90457,                0.72895,                0.84435,                0.76935,                 1.3385,                0.87338,                  0.834,                 1.3609,             0.00017366,             0.00017366,             0.00017366
                    148,                 0.4717,                0.39326,                0.99656,                0.52695,                0.44922,                 1.0162,                0.86304,                0.85382,                0.92187,                0.74913,                0.81345,                0.64691,                 1.2919,                0.83961,                0.71423,                 1.3353,             0.00017256,             0.00017256,             0.00017256
                    149,                0.46901,                0.38229,                0.99949,                0.51949,                0.43277,                 1.0182,                0.83506,                0.85347,                0.91507,                0.73819,                0.85315,                0.71455,                 1.3434,                0.86844,                0.76376,                 1.3699,             0.00017146,             0.00017146,             0.00017146
                    150,                0.47341,                0.37823,                0.99238,                0.52552,                0.41754,                 1.0102,                0.86517,                 0.8305,                0.91083,                0.75108,                0.79346,                0.59779,                 1.2732,                0.82332,                0.66547,                 1.3167,             0.00017036,             0.00017036,             0.00017036
                    151,                0.47876,                0.38932,                 1.0058,                0.53259,                0.43461,                  1.024,                  0.888,                0.83128,                0.91562,                0.74716,                0.79854,                 0.6496,                 1.2785,                0.82293,                0.69025,                 1.3108,             0.00016926,             0.00016926,             0.00016926
                    152,                0.46605,                0.37902,                0.99439,                0.51697,                0.43321,                 1.0128,                0.90014,                0.86421,                0.93825,                0.76029,                0.84652,                0.61422,                 1.3432,                0.86127,                0.65879,                 1.3589,             0.00016817,             0.00016817,             0.00016817
                    153,                0.46306,                 0.3825,                0.99301,                0.51864,                0.45012,                 1.0125,                0.87661,                0.82396,                0.91289,                 0.7496,                0.80445,                0.71589,                 1.2877,                0.82093,                0.77146,                 1.3015,             0.00016707,             0.00016707,             0.00016707
                    154,                0.46263,                0.38271,                0.99601,                0.51499,                0.44327,                 1.0133,                0.92619,                0.81901,                0.91583,                0.76363,                0.75619,                0.65519,                 1.2562,                0.77752,                0.72122,                 1.2836,             0.00016597,             0.00016597,             0.00016597
                    155,                0.46111,                0.37798,                0.99643,                0.51356,                0.42314,                 1.0156,                 0.9103,                 0.7891,                0.92642,                0.74732,                 0.8013,                0.55833,                 1.3066,                 0.8235,                0.61035,                 1.3166,             0.00016487,             0.00016487,             0.00016487
                    156,                 0.4603,                0.37487,                0.99731,                0.51152,                0.42838,                 1.0144,                0.86712,                0.79401,                0.90099,                0.74563,                0.77579,                0.66631,                 1.2584,                0.79313,                0.71169,                 1.2821,             0.00016377,             0.00016377,             0.00016377
                    157,                0.46947,                0.36606,                0.99362,                0.51622,                0.41797,                 1.0082,                0.86279,                0.84662,                0.91346,                0.74226,                0.78679,                0.61864,                 1.2733,                0.80286,                 0.6823,                 1.3019,             0.00016267,             0.00016267,             0.00016267
                    158,                0.46399,                0.38185,                0.99191,                0.51515,                0.44567,                   1.01,                 0.9179,                0.78497,                0.91075,                0.74094,                 0.8221,                 0.6338,                 1.3014,                0.83367,                0.70079,                 1.3208,             0.00016157,             0.00016157,             0.00016157
                    159,                 0.4685,                0.37082,                0.99261,                0.51759,                0.41317,                 1.0104,                0.82869,                0.87565,                0.93153,                0.75104,                  0.831,                0.63326,                 1.2961,                0.85811,                0.71709,                 1.3294,             0.00016047,             0.00016047,             0.00016047
                    160,                 0.4543,                0.36462,                0.98875,                0.50455,                0.39902,                 1.0053,                0.88229,                0.84547,                0.91242,                0.73987,                0.81472,                0.61888,                 1.2844,                0.83185,                 0.6783,                 1.3025,             0.00015937,             0.00015937,             0.00015937
                    161,                0.45283,                0.36216,                0.98592,                0.50358,                0.41608,                 1.0004,                0.89382,                0.83595,                0.89021,                0.72673,                0.81016,                0.63953,                 1.3041,                0.81778,                0.72837,                 1.3308,             0.00015827,             0.00015827,             0.00015827
                    162,                 0.4586,                0.36062,                0.98821,                 0.5075,                0.39992,                 1.0047,                0.92778,                0.84504,                0.92565,                0.75838,                0.79838,                0.57063,                  1.292,                0.80691,                0.62735,                  1.316,             0.00015718,             0.00015718,             0.00015718
                    163,                0.46822,                0.36614,                0.99329,                 0.5237,                0.40808,                 1.0113,                0.90472,                0.84143,                0.92798,                0.77214,                 0.7783,                0.53382,                 1.2666,                0.79426,                 0.5606,                 1.2814,             0.00015608,             0.00015608,             0.00015608
                    164,                0.45868,                0.37407,                0.98856,                0.51093,                0.42779,                 1.0083,                0.89701,                0.85482,                0.92656,                0.76495,                0.79369,                  0.586,                 1.2905,                 0.8061,                0.63359,                 1.3047,             0.00015498,             0.00015498,             0.00015498
                    165,                0.45789,                 0.3643,                0.98646,                0.51353,                0.39739,                 1.0027,                0.88032,                0.83217,                0.90321,                0.73571,                0.82147,                0.64018,                 1.3302,                0.83916,                0.74806,                 1.3517,             0.00015388,             0.00015388,             0.00015388
                    166,                0.46435,                0.36467,                0.99372,                0.51161,                0.40972,                 1.0106,                0.86524,                0.86657,                0.92837,                 0.7529,                 0.8117,                0.60095,                 1.3063,                0.82819,                0.66828,                 1.3142,             0.00015278,             0.00015278,             0.00015278
                    167,                0.44491,                0.36791,                   0.99,                0.49304,                 0.4195,                  1.005,                0.90201,                0.85359,                0.92418,                0.74429,                0.85159,                0.61657,                 1.3607,                0.87336,                 0.6858,                 1.3884,             0.00015168,             0.00015168,             0.00015168
                    168,                0.46091,                0.37694,                0.99771,                0.51691,                0.41706,                 1.0176,                0.89587,                0.84412,                0.92239,                0.75781,                0.79291,                0.61299,                 1.2933,                0.82655,                0.63646,                 1.3301,             0.00015058,             0.00015058,             0.00015058
                    169,                0.45005,                0.35636,                0.98321,                0.48996,                0.39971,                0.99599,                0.87898,                0.87062,                0.92605,                0.75479,                0.80716,                0.54794,                 1.3042,                0.83612,                0.60084,                 1.3336,             0.00014948,             0.00014948,             0.00014948
                    170,                0.44906,                0.36064,                0.98861,                0.49367,                0.41256,                 1.0048,                0.85941,                0.87503,                0.90914,                0.74216,                0.80992,                0.67644,                 1.3108,                0.84426,                  0.678,                 1.3593,             0.00014838,             0.00014838,             0.00014838
                    171,                0.44305,                0.35119,                 0.9835,                0.48559,                0.40207,                 0.9977,                0.81263,                0.87508,                0.89931,                0.73628,                0.78451,                0.70886,                 1.2736,                0.81487,                0.81505,                 1.3041,             0.00014729,             0.00014729,             0.00014729
                    172,                0.44399,                0.35011,                0.98754,                0.48963,                0.39106,                  1.004,                0.87627,                0.84813,                0.91769,                0.74752,                0.79188,                0.66326,                 1.2617,                0.83725,                0.68444,                  1.314,             0.00014619,             0.00014619,             0.00014619
                    173,                0.44093,                0.34509,                0.97506,                0.48917,                0.38126,                0.98931,                0.91578,                0.81702,                0.91399,                0.75613,                0.79767,                0.64779,                 1.2945,                0.82043,                0.67058,                 1.3188,             0.00014509,             0.00014509,             0.00014509
                    174,                0.44533,                0.35161,                0.98946,                0.49606,                0.40051,                 1.0044,                0.86658,                0.82705,                0.93048,                0.75883,                0.81824,                0.63853,                 1.3109,                0.83585,                0.65709,                 1.3244,             0.00014399,             0.00014399,             0.00014399
                    175,                0.45296,                0.36045,                0.98697,                 0.5023,                0.40923,                  1.003,                0.87264,                0.84888,                0.92925,                0.77487,                0.74993,                0.57495,                 1.2399,                 0.7553,                0.58324,                 1.2432,             0.00014289,             0.00014289,             0.00014289
                    176,                0.44855,                 0.3541,                0.98005,                0.49228,                0.39722,                0.99553,                0.90054,                0.80853,                0.90604,                0.73944,                0.83376,                0.58116,                 1.3611,                0.85368,                0.67329,                 1.3804,             0.00014179,             0.00014179,             0.00014179
                    177,                0.43101,                0.33607,                0.97868,                 0.4744,                0.36969,                0.99102,                 0.8983,                0.82175,                0.91042,                0.75584,                0.76172,                0.63908,                 1.2689,                0.77333,                0.72626,                 1.2878,             0.00014069,             0.00014069,             0.00014069
                    178,                0.44707,                0.33931,                0.98913,                0.49103,                 0.3759,                  1.005,                0.93075,                0.79053,                 0.9202,                0.74223,                0.83539,                0.54976,                  1.374,                0.84898,                0.61394,                 1.3928,             0.00013959,             0.00013959,             0.00013959
                    179,                0.43899,                0.33629,                0.98616,                0.48465,                0.38025,                 1.0006,                0.89968,                0.82537,                0.91601,                0.73352,                0.87006,                0.56342,                 1.4181,                0.87426,                0.60888,                  1.426,             0.00013849,             0.00013849,             0.00013849
                    180,                0.43481,                0.34123,                0.97994,                0.48084,                0.38735,                0.99396,                0.86763,                0.88449,                 0.9283,                0.75507,                0.80134,                0.51561,                 1.3224,                0.79567,                0.57603,                 1.3259,              0.0001374,              0.0001374,              0.0001374
                    181,                 0.4396,                0.34622,                0.98872,                0.48442,                0.38351,                 1.0028,                0.88758,                0.87274,                0.93688,                0.75598,                 0.8196,                0.59092,                 1.3404,                0.82947,                 0.6841,                 1.3652,              0.0001363,              0.0001363,              0.0001363
                    182,                  0.444,                 0.3439,                0.98272,                0.49383,                0.37748,                0.99658,                0.87734,                0.86998,                0.92442,                0.74878,                0.81045,                0.60253,                 1.3082,                0.82471,                0.66628,                 1.3225,              0.0001352,              0.0001352,              0.0001352
                    183,                0.43474,                0.33549,                0.97853,                0.48357,                0.35916,                0.99451,                0.87768,                0.85518,                 0.9186,                0.74194,                0.79921,                0.65901,                  1.296,                0.83131,                0.74371,                 1.3378,              0.0001341,              0.0001341,              0.0001341
                    184,                0.44418,                0.34495,                0.98081,                0.48793,                0.38758,                0.99644,                0.85575,                0.86461,                0.93268,                 0.7605,                0.79993,                0.58741,                 1.2894,                 0.8274,                0.65155,                 1.3219,               0.000133,               0.000133,               0.000133
                    185,                0.43171,                0.33749,                0.97279,                0.48032,                 0.3692,                0.98677,                 0.8986,                0.80447,                0.92273,                0.75454,                0.80475,                0.58853,                 1.3198,                0.81792,                0.61239,                 1.3304,              0.0001319,              0.0001319,              0.0001319
                    186,                0.43832,                0.33926,                0.97761,                0.49079,                0.36591,                0.99622,                0.88496,                0.81702,                0.92299,                0.74675,                0.81766,                0.73106,                 1.3364,                0.83091,                0.78391,                 1.3543,              0.0001308,              0.0001308,              0.0001308
                    187,                0.43835,                0.34073,                 0.9872,                 0.4875,                0.38106,                 1.0033,                0.89397,                 0.8136,                0.92901,                0.74985,                0.81225,                0.69573,                 1.3238,                0.81914,                0.73229,                 1.3301,              0.0001297,              0.0001297,              0.0001297
                    188,                0.43969,                0.34465,                0.98189,                0.48943,                0.38006,                0.99726,                0.88106,                0.85369,                0.93718,                0.76162,                0.80231,                0.62354,                 1.2999,                0.80759,                0.64138,                  1.304,              0.0001286,              0.0001286,              0.0001286
                    189,                0.42684,                0.33719,                 0.9757,                0.47505,                  0.371,                0.99301,                0.94112,                0.80858,                0.92214,                0.75084,                0.83369,                0.58091,                 1.3489,                0.85602,                0.64419,                 1.3629,             0.00012751,             0.00012751,             0.00012751
                    190,                0.42945,                 0.3417,                 0.9708,                 0.4772,                0.38867,                 0.9859,                0.92666,                0.82237,                0.93102,                0.74817,                0.84665,                0.72748,                 1.3691,                0.85874,                0.77676,                 1.3803,             0.00012641,             0.00012641,             0.00012641
                    191,                0.42428,                 0.3159,                0.97865,                0.47147,                0.34096,                0.99461,                0.88393,                 0.8552,                0.93795,                0.77351,                0.77323,                0.75418,                 1.2687,                0.78072,                0.77586,                 1.2771,             0.00012531,             0.00012531,             0.00012531
                    192,                0.43014,                0.33734,                0.98295,                0.47692,                0.36781,                0.99903,                0.88169,                0.87271,                 0.9312,                0.76439,                0.79868,                0.60576,                 1.3041,                0.80691,                0.62738,                  1.314,             0.00012421,             0.00012421,             0.00012421
                    193,                0.42989,                0.32797,                0.97035,                0.47368,                0.36084,                0.98379,                0.88273,                0.87261,                0.93359,                0.76888,                0.77282,                0.57944,                 1.2756,                0.78081,                0.61559,                 1.2835,             0.00012311,             0.00012311,             0.00012311
