                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     43,                0.89643,                  1.029,                 1.3323,                0.96341,                 1.2319,                 1.3661,                0.83212,                0.86979,                0.92811,                0.63544,                 1.2854,                0.64291,                   1.63,                 1.2871,                0.64958,                  1.655,             0.00028795,             0.00028795,             0.00028795
                     44,                0.91411,                 1.0726,                 1.3507,                0.97454,                 1.2932,                 1.3814,                0.82694,                0.86396,                0.92533,                0.67083,                 1.1919,                0.72753,                 1.5871,                 1.1899,                0.72028,                 1.5949,             0.00028685,             0.00028685,             0.00028685
                     45,                0.88389,                 1.0075,                 1.3132,                 0.9393,                 1.2213,                 1.3516,                0.83241,                0.87771,                0.92767,                 0.7132,                 1.0053,                0.68367,                 1.3625,                 1.0412,                0.66096,                 1.4121,             0.00028575,             0.00028575,             0.00028575
                     46,                0.90037,                  1.016,                 1.3268,                0.97204,                 1.2183,                 1.3652,                0.85047,                0.82112,                0.92197,                0.71898,                 1.0062,                0.73579,                 1.3474,                 1.0403,                0.76425,                 1.3804,             0.00028465,             0.00028465,             0.00028465
                     47,                  0.881,                 1.0014,                 1.3154,                0.95759,                 1.1904,                 1.3478,                0.82929,                0.87775,                0.92329,                0.65414,                 1.3438,                0.71894,                 1.6926,                  1.363,                0.80449,                 1.7303,             0.00028355,             0.00028355,             0.00028355
                     48,                0.87671,                0.99899,                 1.3111,                 0.9348,                 1.2104,                 1.3433,                0.89135,                0.84189,                0.93719,                0.65067,                 1.3085,                0.71795,                 1.6772,                 1.3362,                 0.7124,                 1.7063,             0.00028245,             0.00028245,             0.00028245
                     49,                 0.8851,                 1.0057,                 1.3151,                0.95237,                 1.1984,                 1.3484,                 0.8892,                0.84147,                0.94893,                0.64698,                 1.3621,                0.65753,                 1.7836,                  1.348,                0.61436,                 1.7741,             0.00028135,             0.00028135,             0.00028135
                     50,                0.86461,                0.96822,                 1.3033,                0.93281,                 1.1788,                 1.3428,                0.87739,                0.86662,                 0.9382,                0.66114,                  1.292,                0.69599,                 1.6685,                 1.3101,                0.69929,                 1.6895,             0.00028025,             0.00028025,             0.00028025
                     51,                0.86696,                 1.0056,                 1.3148,                0.92917,                 1.2153,                 1.3491,                0.88843,                0.85472,                0.94216,                0.68866,                 1.1897,                0.66889,                 1.5466,                 1.2077,                0.64885,                    1.6,             0.00027915,             0.00027915,             0.00027915
                     52,                 0.8793,                0.99062,                 1.3135,                0.94422,                 1.2012,                 1.3486,                0.84333,                0.81635,                0.91322,                0.68802,                 1.1421,                0.61617,                 1.4787,                  1.138,                0.62365,                  1.475,             0.00027806,             0.00027806,             0.00027806
