                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.20359,                0.40022,                0.95748,                0.22286,                0.40789,                0.96532,                0.99146,                0.98972,                0.99483,                0.99433,                0.09576,                0.12048,                0.19314,                0.09778,                0.06547,                0.21195,             0.00016255,             0.00016255,             0.00016255
                    109,                0.19161,                0.41018,                 0.9432,                0.21067,                0.41756,                0.94843,                0.99726,                0.99554,                0.99499,                0.99488,                0.11052,                0.11838,                0.18893,                0.11253,                 0.0566,                0.20073,             0.00016173,             0.00016173,             0.00016173
                    110,                0.19322,                0.41344,                0.94209,                0.20982,                0.41823,                0.94789,                0.99348,                0.98531,                0.99482,                0.99463,                0.11036,                0.12721,                0.18248,                0.13492,                 0.0742,                0.22626,              0.0001609,              0.0001609,              0.0001609
                    111,                0.18597,                0.38784,                0.94357,                0.20436,                0.39386,                0.95007,                0.99303,                0.98131,                0.99491,                0.99482,                0.11155,                0.11984,                0.19378,                0.12438,                0.07252,                0.21203,             0.00016008,             0.00016008,             0.00016008
                    112,                0.19763,                0.40958,                0.94649,                0.21499,                0.41454,                0.95312,                 0.9772,                0.98572,                0.99425,                0.99423,                0.13366,                0.13231,                0.20395,                0.16087,                0.10086,                0.23579,             0.00015925,             0.00015925,             0.00015925
                    113,                0.19252,                0.39052,                0.95115,                0.21118,                0.38835,                0.95815,                0.99323,                 0.9968,                0.99498,                0.99493,                0.12789,                0.13651,                0.21892,                0.11635,                0.05132,                0.21018,             0.00015843,             0.00015843,             0.00015843
                    114,                0.19682,                0.40156,                0.95209,                0.21664,                0.40061,                0.95924,                0.99531,                0.99219,                0.99499,                0.99492,                0.09356,                0.11511,                 0.1877,                0.09123,                0.05005,                0.19461,              0.0001576,              0.0001576,              0.0001576
                    115,                0.19605,                0.40336,                0.94868,                0.21652,                0.40792,                0.95683,                0.99081,                0.99557,                0.99496,                 0.9946,                0.13417,                0.14682,                0.20895,                0.12357,                0.06286,                0.20787,             0.00015678,             0.00015678,             0.00015678
                    116,                0.18523,                0.38495,                0.94346,                 0.2039,                0.38901,                0.95003,                0.99321,                0.99045,                0.99497,                0.99497,                0.09558,                0.11789,                0.18561,                0.08248,                0.05497,                0.18588,             0.00015595,             0.00015595,             0.00015595
                    117,                0.18295,                0.39876,                0.94874,                 0.2025,                0.40141,                0.95589,                0.98425,                0.99262,                0.99484,                0.99444,                0.14415,                0.15612,                0.24258,                0.13123,                 0.0789,                0.24492,             0.00015513,             0.00015513,             0.00015513
                    118,                0.18638,                0.39887,                0.94454,                0.20411,                0.40813,                0.95163,                0.98342,                0.98291,                0.99481,                0.99476,                 0.1159,                0.11132,                0.19367,                0.11723,                0.07977,                0.20343,              0.0001543,              0.0001543,              0.0001543
                    119,                0.19647,                0.39482,                0.95115,                  0.218,                0.39971,                0.95954,                 0.9957,                0.98322,                0.99495,                0.99492,                0.11459,                0.11757,                0.19513,                0.13114,                0.07095,                0.21573,             0.00015348,             0.00015348,             0.00015348
                    120,                0.18442,                0.38643,                0.94221,                0.20126,                0.38559,                0.94722,                 0.9899,                0.99344,                0.99494,                0.99489,                0.10512,                0.11923,                0.18937,                0.10162,                0.05578,                0.18766,             0.00015265,             0.00015265,             0.00015265
                    121,                0.19412,                0.39805,                0.94726,                0.21057,                0.40189,                0.95282,                0.99296,                0.99639,                  0.995,                0.99391,                0.14097,                0.14894,                0.24396,                0.12848,                0.06555,                0.24969,             0.00015182,             0.00015182,             0.00015182
                    122,                0.19274,                0.39928,                0.95211,                0.20928,                0.39649,                0.95831,                0.98298,                0.98126,                0.99224,                0.99051,                0.11453,                0.13311,                 0.1871,                0.12793,                0.09359,                0.20177,               0.000151,               0.000151,               0.000151
                    123,                0.18226,                0.38992,                0.94398,                0.19709,                0.39391,                0.95045,                 0.9917,                0.99141,                0.99449,                0.99444,                0.12186,                0.11775,                0.20627,                0.12255,                  0.067,                 0.2158,             0.00015018,             0.00015018,             0.00015018
                    124,                0.18857,                0.38649,                0.95601,                0.20393,                0.38599,                0.96267,                0.99081,                0.99309,                0.99495,                0.99495,                0.11447,                0.13084,                0.20436,                0.11077,                0.05788,                0.21338,             0.00014935,             0.00014935,             0.00014935
                    125,                0.18397,                0.38614,                0.94343,                0.20027,                0.38628,                0.94917,                0.99413,                0.99068,                0.99476,                 0.9945,                0.12462,                0.12379,                0.20313,                0.12491,                0.06296,                0.21751,             0.00014853,             0.00014853,             0.00014853
                    126,                0.17401,                0.35869,                0.93999,                0.19149,                0.36155,                0.94642,                0.99376,                0.99097,                0.99455,                0.99448,                0.11123,                0.11812,                0.18215,                0.11643,                0.05948,                 0.1946,              0.0001477,              0.0001477,              0.0001477
                    127,                0.18033,                0.38518,                0.94053,                0.19489,                0.38635,                0.94599,                0.99606,                0.99449,                0.99496,                0.99493,                0.12703,                0.11918,                0.19585,                0.12678,                0.05986,                0.19626,             0.00014687,             0.00014687,             0.00014687
                    128,                0.18559,                0.38433,                0.94416,                0.20148,                0.38672,                0.95056,                0.99235,                0.99341,                0.99499,                0.99499,                0.11082,                0.11664,                0.18474,                0.10832,                0.05402,                0.18118,             0.00014605,             0.00014605,             0.00014605
                    129,                0.18388,                0.38483,                0.94445,                0.20207,                0.38597,                0.95028,                0.98823,                0.98089,                0.99436,                0.99436,                0.10773,                0.11473,                0.17736,                0.10704,                0.08021,                0.18964,             0.00014522,             0.00014522,             0.00014522
                    130,                0.18247,                0.38081,                0.94724,                0.20066,                 0.3874,                 0.9532,                0.98747,                0.99262,                0.99472,                0.99465,                0.10974,                0.12089,                0.18895,                0.09887,                0.06128,                0.18227,              0.0001444,              0.0001444,              0.0001444
                    131,                0.18071,                0.36078,                0.94116,                0.19907,                0.36458,                0.94976,                0.98299,                0.97686,                0.99364,                 0.9936,                0.13541,                  0.148,                0.22303,                 0.1227,                0.09713,                0.22476,             0.00014358,             0.00014358,             0.00014358
                    132,                0.18368,                0.36933,                0.94314,                0.20037,                0.37548,                0.95093,                0.98306,                0.98151,                0.99436,                 0.9943,                0.11557,                0.12375,                0.20133,                0.11453,                0.08472,                0.20085,             0.00014275,             0.00014275,             0.00014275
                    133,                0.16997,                0.37652,                0.93332,                0.18634,                0.38159,                  0.938,                0.98853,                0.98971,                0.99455,                0.99455,                0.09009,                0.10255,                0.17491,                0.07893,                0.05918,                0.16543,             0.00014192,             0.00014192,             0.00014192
                    134,                0.18306,                0.37099,                 0.9411,                0.20026,                0.37451,                0.94697,                0.99123,                0.99328,                0.99483,                0.99476,                0.10769,                0.12235,                0.19236,                0.09312,                0.05801,                0.17688,              0.0001411,              0.0001411,              0.0001411
                    135,                0.17325,                0.35867,                0.93729,                0.18671,                0.36259,                0.94114,                0.99649,                0.99731,                  0.995,                  0.995,                0.11295,                 0.1208,                0.19395,                0.10156,                0.04307,                0.17266,             0.00014027,             0.00014027,             0.00014027
                    136,                0.17422,                0.36635,                0.94049,                0.19078,                0.36605,                0.94623,                0.99596,                0.99477,                  0.995,                  0.995,                0.11578,                0.12026,                0.19839,                  0.105,                0.05495,                0.19172,             0.00013945,             0.00013945,             0.00013945
                    137,                0.17772,                0.36932,                0.93949,                0.19299,                0.37584,                 0.9453,                0.98963,                0.99834,                0.99489,                0.99489,                0.12489,                0.12472,                0.19169,                0.11315,                0.06249,                0.18547,             0.00013862,             0.00013862,             0.00013862
                    138,                0.17212,                0.36504,                0.93571,                0.18793,                0.36372,                0.94132,                0.99458,                0.99586,                0.99499,                0.99499,                0.12096,                0.12604,                0.20622,                0.10798,                0.04826,                0.19877,              0.0001378,              0.0001378,              0.0001378
                    139,                0.16892,                0.34873,                0.93315,                0.18452,                0.34976,                0.93791,                 0.9955,                0.99395,                0.99499,                0.99499,                0.11627,                0.12597,                0.19706,                    0.1,                0.05593,                0.18377,             0.00013698,             0.00013698,             0.00013698
                    140,                0.16242,                0.34104,                0.93324,                0.17798,                0.34382,                 0.9384,                0.99254,                0.99555,                0.99494,                0.99494,                0.10953,                 0.1099,                0.18122,                0.10303,                 0.0513,                0.18144,             0.00013615,             0.00013615,             0.00013615
                    141,                0.17478,                0.37348,                0.94413,                0.19102,                0.37383,                0.94965,                0.98355,                0.96654,                0.99365,                0.99354,                0.12294,                0.12452,                0.20222,                0.13252,                0.10802,                0.21708,             0.00013532,             0.00013532,             0.00013532
                    142,                0.16453,                0.35075,                0.93562,                0.17835,                0.35114,                0.94004,                0.98924,                0.98378,                0.99499,                0.99499,                0.09611,                0.10852,                0.17833,                0.08414,                0.06963,                0.17553,              0.0001345,              0.0001345,              0.0001345
                    143,                 0.1687,                0.35581,                0.93702,                  0.183,                0.35821,                0.94247,                0.98249,                0.99023,                0.99486,                0.99486,                 0.0997,                0.11176,                0.18026,                0.09379,                0.07669,                0.18264,             0.00013368,             0.00013368,             0.00013368
                    144,                0.17148,                0.36304,                0.93665,                 0.1843,                0.36449,                0.94191,                0.98232,                0.99599,                0.99492,                0.99492,                0.09961,                0.10611,                0.16733,                 0.0895,                 0.0568,                 0.1575,             0.00013285,             0.00013285,             0.00013285
                    145,                0.16536,                 0.3463,                0.93642,                 0.1825,                0.34482,                0.94143,                 0.9887,                0.99296,                0.99458,                0.99457,                 0.1106,                0.11276,                0.19044,                0.10564,                0.06276,                0.18986,             0.00013202,             0.00013202,             0.00013202
                    146,                0.17375,                0.35025,                0.93222,                0.19133,                0.34378,                0.93779,                 0.9922,                0.99577,                  0.995,                  0.995,                0.11371,                0.11363,                0.18768,                0.11362,                0.05281,                0.20249,              0.0001312,              0.0001312,              0.0001312
                    147,                0.16443,                0.33713,                0.93117,                 0.1804,                0.33603,                0.93601,                0.98627,                0.99189,                0.99474,                0.99474,                0.09916,                 0.1224,                0.17849,                0.08678,                 0.0544,                0.17612,             0.00013037,             0.00013037,             0.00013037
                    148,                0.16232,                0.34222,                0.92905,                0.17579,                0.34626,                0.93408,                0.99387,                0.99553,                0.99495,                0.99495,                0.09368,                0.10945,                0.17261,                0.08419,                0.04858,                0.16989,             0.00012955,             0.00012955,             0.00012955
                    149,                0.15509,                 0.3435,                0.92986,                0.17045,                0.34326,                0.93512,                 0.9876,                0.98797,                0.99497,                0.99496,                0.10538,                0.10898,                0.17636,                0.09982,                0.05946,                0.17941,             0.00012872,             0.00012872,             0.00012872
                    150,                0.16337,                0.35111,                0.93274,                 0.1792,                0.35501,                0.93737,                0.99244,                0.98811,                  0.995,                  0.995,                0.09363,                0.11005,                0.16945,                0.09779,                0.05688,                0.18096,              0.0001279,              0.0001279,              0.0001279
                    151,                0.16521,                0.34404,                0.93449,                0.18003,                0.34442,                0.93996,                0.98771,                 0.9953,                0.99497,                0.99472,                0.12691,                 0.1293,                0.19276,                0.11443,                0.05902,                0.19166,             0.00012708,             0.00012708,             0.00012708
                    152,                0.16362,                0.34639,                0.93332,                0.18028,                0.34561,                0.93872,                0.98541,                 0.9922,                0.99485,                0.99471,                 0.0929,                0.12102,                0.17051,                 0.0823,                0.05855,                0.16556,             0.00012625,             0.00012625,             0.00012625
                    153,                0.16282,                0.33652,                0.93325,                0.17636,                0.33492,                0.93752,                0.99372,                0.98662,                0.99489,                0.99477,                0.09832,                0.11925,                0.16738,                0.10284,                0.05905,                0.17965,             0.00012542,             0.00012542,             0.00012542
                    154,                0.16847,                  0.346,                0.93602,                0.18223,                0.34798,                0.94048,                0.99018,                0.98281,                 0.9947,                0.99459,                0.10862,                0.12406,                0.18277,                0.09886,                0.06456,                0.18712,              0.0001246,              0.0001246,              0.0001246
                    155,                0.16953,                0.35536,                0.94144,                0.18167,                0.35426,                0.94541,                0.98347,                0.99079,                0.99487,                0.99413,                0.13107,                0.14843,                0.20509,                0.12315,                0.07257,                0.20464,             0.00012377,             0.00012377,             0.00012377
                    156,                0.16034,                0.33125,                0.93161,                0.17371,                0.32824,                0.93682,                0.98068,                0.98256,                 0.9939,                0.99354,                0.09507,                 0.1319,                0.17703,                0.09475,                0.07807,                0.17604,             0.00012295,             0.00012295,             0.00012295
                    157,                0.16251,                0.35259,                0.93278,                0.17789,                0.35163,                0.94003,                0.98573,                0.98957,                0.99437,                0.99091,                0.14148,                0.17572,                0.22066,                0.14171,                0.08121,                0.23149,             0.00012212,             0.00012212,             0.00012212
                    158,                0.16389,                0.34186,                0.93377,                0.17701,                0.33735,                 0.9387,                0.97851,                0.98086,                0.99189,                0.99122,                0.13318,                0.15398,                0.20777,                0.13538,                0.10438,                0.22085,              0.0001213,              0.0001213,              0.0001213
                    159,                  0.156,                 0.3382,                0.92837,                0.16935,                0.33691,                0.93303,                0.98279,                0.99106,                0.99485,                0.99483,                0.13741,                0.14661,                0.20139,                0.13906,                0.08298,                0.21457,             0.00012048,             0.00012048,             0.00012048
                    160,                0.16414,                0.35096,                0.93607,                0.17796,                0.35595,                0.94077,                0.99082,                0.99456,                0.99495,                0.99495,                0.10114,                0.10566,                0.16528,                0.09471,                0.05053,                0.16476,             0.00011965,             0.00011965,             0.00011965
                    161,                0.16305,                0.34595,                0.93259,                0.17761,                 0.3481,                 0.9366,                0.99355,                0.98951,                0.99498,                0.99498,                0.08756,                0.09871,                 0.1562,                0.07472,                0.04582,                 0.1503,             0.00011883,             0.00011883,             0.00011883
                    162,                0.16563,                 0.3472,                0.93067,                 0.1813,                0.34466,                0.93644,                0.99147,                0.99586,                0.99492,                0.99482,                0.09734,                0.11101,                0.16449,                0.09399,                0.04792,                 0.1735,               0.000118,               0.000118,               0.000118
                    163,                0.15935,                0.33248,                0.93046,                0.17206,                0.33384,                0.93461,                0.99493,                0.99025,                0.99497,                0.99497,                0.10654,                0.10971,                0.17452,                0.09838,                0.04969,                0.17652,             0.00011718,             0.00011718,             0.00011718
                    164,                0.16373,                 0.3258,                0.93235,                0.17774,                0.32939,                0.93634,                0.99351,                0.99055,                0.99499,                 0.9948,                 0.0911,                0.11064,                0.16347,                0.08543,                0.05039,                0.17017,             0.00011635,             0.00011635,             0.00011635
                    165,                0.16103,                0.32812,                0.93201,                0.17652,                0.32588,                0.93715,                0.99231,                0.99853,                0.99499,                0.99497,                0.10725,                 0.1013,                 0.1679,                0.10551,                0.04507,                0.17604,             0.00011553,             0.00011553,             0.00011553
                    166,                0.15949,                0.34366,                0.93163,                0.17192,                0.34163,                0.93633,                0.99327,                0.99452,                0.99498,                0.99497,                0.11419,                0.11781,                0.17411,                 0.1046,                0.05274,                0.17072,              0.0001147,              0.0001147,              0.0001147
                    167,                0.16257,                0.35871,                0.93294,                0.17749,                0.35953,                0.93816,                0.98954,                0.99377,                0.99493,                 0.9949,                0.10971,                0.13274,                0.18239,                0.08625,                0.05458,                0.16443,             0.00011387,             0.00011387,             0.00011387
                    168,                0.16216,                0.33223,                  0.936,                0.17727,                0.33043,                0.94122,                0.99062,                0.99045,                0.99495,                0.99475,                0.10432,                 0.1115,                0.16946,                0.10006,                0.05571,                0.16701,             0.00011305,             0.00011305,             0.00011305
                    169,                0.15573,                0.30218,                0.92287,                0.16936,                 0.3016,                0.92732,                0.99449,                0.99429,                0.99499,                 0.9948,                 0.1023,                0.10593,                0.16544,                0.09207,                0.04479,                0.16181,             0.00011223,             0.00011223,             0.00011223
                    170,                0.15932,                 0.3377,                0.93299,                0.17199,                0.33759,                0.93703,                0.99264,                 0.9969,                  0.995,                  0.995,                0.07422,                0.09357,                0.14342,                0.06848,                0.03974,                0.14071,              0.0001114,              0.0001114,              0.0001114
                    171,                0.15462,                0.32417,                0.92687,                 0.1688,                0.31687,                0.93186,                0.99453,                0.99337,                  0.995,                  0.995,                0.08934,                0.09718,                0.15601,                0.08174,                0.04705,                0.15179,             0.00011057,             0.00011057,             0.00011057
                    172,                0.16095,                0.33585,                0.93649,                0.17246,                0.33399,                0.94017,                0.98525,                0.99528,                0.99491,                0.99491,                0.08777,                0.10757,                0.15725,                0.07255,                 0.0497,                0.15253,             0.00010975,             0.00010975,             0.00010975
                    173,                0.15482,                0.31718,                0.92228,                0.16605,                0.31341,                0.92658,                0.99246,                0.99506,                0.99499,                0.99499,                0.07176,                0.09762,                0.13328,                0.06029,                0.04192,                0.12526,             0.00010893,             0.00010893,             0.00010893
                    174,                0.15479,                0.32962,                0.92655,                0.17116,                0.32857,                0.93172,                0.99078,                0.99817,                0.99494,                0.99494,                0.08298,                0.09641,                0.14358,                0.07753,                0.04551,                0.14057,              0.0001081,              0.0001081,              0.0001081
                    175,                0.15337,                0.32472,                0.92376,                0.16519,                0.31854,                0.92706,                0.98456,                0.97281,                0.99421,                0.99421,                0.09736,                0.11313,                0.16106,                0.10309,                0.09522,                0.16394,             0.00010728,             0.00010728,             0.00010728
                    176,                0.15335,                0.31023,                0.93132,                0.16611,                0.30509,                0.93557,                0.98407,                0.99511,                0.99478,                0.99478,                0.08577,                 0.1039,                 0.1519,                0.07504,                0.05307,                0.14698,             0.00010645,             0.00010645,             0.00010645
                    177,                0.15592,                0.31118,                0.93098,                0.16865,                0.30331,                0.93559,                0.99284,                 0.9925,                0.99497,                0.99497,                0.09648,                 0.1038,                0.15096,                0.08369,                0.04434,                0.14553,             0.00010562,             0.00010562,             0.00010562
                    178,                0.15113,                0.32282,                0.93113,                0.16446,                0.31851,                0.93657,                0.98529,                0.98537,                0.99454,                0.99454,                0.08318,                0.10211,                0.14325,                0.07141,                0.06266,                0.13917,              0.0001048,              0.0001048,              0.0001048
                    179,                0.15612,                0.33246,                0.92974,                0.16799,                0.33162,                 0.9339,                0.98977,                0.98068,                0.99456,                0.99406,                 0.1059,                0.10231,                0.16342,                0.09639,                0.06882,                0.16258,             0.00010398,             0.00010398,             0.00010398
                    180,                0.14715,                0.32008,                0.92317,                0.15825,                0.31568,                0.92701,                0.98918,                0.99041,                0.99474,                 0.9931,                0.09868,                0.11033,                0.15984,                0.09992,                0.06074,                 0.1688,             0.00010315,             0.00010315,             0.00010315
                    181,                0.14933,                0.31346,                0.92691,                0.16119,                0.31274,                0.93148,                0.96906,                0.98648,                0.99336,                0.99282,                0.10073,                0.11412,                0.16163,                0.09357,                0.08155,                 0.1602,             0.00010233,             0.00010233,             0.00010233
                    182,                0.14655,                0.30911,                  0.925,                0.15806,                0.30552,                0.92896,                0.99353,                0.99105,                 0.9948,                0.99469,                0.12542,                0.13483,                0.18662,                0.10685,                0.05647,                0.17414,              0.0001015,              0.0001015,              0.0001015
                    183,                0.14647,                  0.302,                0.92706,                0.15924,                0.29867,                0.93204,                0.98768,                0.98681,                0.99469,                0.99456,                0.08909,                0.11122,                0.15293,                0.06989,                0.05459,                0.14003,             0.00010067,             0.00010067,             0.00010067
                    184,                0.15434,                0.30459,                0.92845,                0.16849,                0.30296,                0.93398,                0.99269,                0.99426,                0.99494,                0.99477,                0.10069,                0.11487,                0.16126,                0.08336,                0.04899,                0.14875,              9.985e-05,              9.985e-05,              9.985e-05
                    185,                0.14482,                0.29827,                0.92307,                0.15685,                0.29104,                0.92784,                0.99497,                0.98806,                0.99481,                0.99481,                0.09186,                0.11802,                 0.1571,                0.08327,                0.05062,                0.15409,             9.9025e-05,             9.9025e-05,             9.9025e-05
                    186,                 0.1416,                 0.3042,                0.92116,                0.15276,                0.30187,                0.92564,                0.99524,                0.99588,                  0.995,                  0.995,                0.09711,                0.11694,                0.15908,                0.08199,                0.04357,                0.14879,               9.82e-05,               9.82e-05,               9.82e-05
                    187,                0.14437,                0.30748,                0.92528,                0.15563,                0.30037,                0.92942,                0.99202,                0.99473,                0.99495,                 0.9949,                0.08885,                0.11522,                0.15254,                0.06441,                0.04175,                0.13799,             9.7375e-05,             9.7375e-05,             9.7375e-05
                    188,                0.14291,                0.31467,                0.92422,                0.15615,                0.31424,                 0.9285,                0.99441,                 0.9971,                0.99497,                0.99497,                0.09493,                0.10009,                0.15479,                0.08055,                  0.039,                0.14862,              9.655e-05,              9.655e-05,              9.655e-05
                    189,                0.14694,                0.30538,                0.92648,                0.15915,                0.29816,                0.93048,                0.99566,                0.99525,                0.99499,                0.99499,                0.09207,                0.10622,                0.16036,                0.07692,                0.04115,                0.15649,             9.5725e-05,             9.5725e-05,             9.5725e-05
                    190,                0.13781,                0.29189,                 0.9178,                0.14872,                0.28455,                0.92125,                0.99318,                0.99246,                0.99499,                0.99499,                 0.0925,                0.10609,                0.16035,                0.07515,                 0.0464,                0.14987,               9.49e-05,               9.49e-05,               9.49e-05
                    191,                0.14186,                0.29506,                0.92314,                0.15257,                0.28739,                 0.9261,                  0.995,                0.99139,                0.99497,                0.99497,                0.07959,                0.09262,                0.14617,                 0.0713,                0.04539,                0.14152,             9.4075e-05,             9.4075e-05,             9.4075e-05
                    192,                0.14148,                0.30603,                0.92525,                 0.1542,                0.30609,                0.92892,                0.99338,                0.99562,                  0.995,                0.99493,                  0.089,                0.10435,                0.15898,                0.07649,                0.03962,                0.15698,              9.325e-05,              9.325e-05,              9.325e-05
                    193,                0.13747,                0.29229,                 0.9205,                0.14912,                0.29098,                0.92395,                0.99303,                 0.9927,                0.99499,                0.99494,                0.09006,                0.11305,                0.16253,                0.08133,                0.04805,                0.16636,             9.2425e-05,             9.2425e-05,             9.2425e-05
                    194,                0.14355,                0.30641,                   0.92,                0.15509,                0.30571,                 0.9237,                0.98581,                0.99127,                0.99471,                0.99471,                0.08386,                0.10161,                0.15722,                0.07459,                0.05789,                0.15826,               9.16e-05,               9.16e-05,               9.16e-05
                    195,                0.13908,                0.29864,                0.92089,                0.15199,                0.29541,                0.92516,                0.99536,                0.99509,                0.99499,                0.99487,                0.12016,                0.11862,                 0.1896,                0.10905,                0.04945,                0.19276,             9.0775e-05,             9.0775e-05,             9.0775e-05
                    196,                0.13731,                0.28869,                0.92417,                0.14845,                0.28546,                0.92719,                 0.9921,                 0.9933,                 0.9948,                0.99475,                0.08835,                0.10604,                 0.1532,                0.08296,                0.05294,                0.16023,              8.995e-05,              8.995e-05,              8.995e-05
                    197,                 0.1414,                0.30213,                0.92501,                0.15199,                0.30088,                0.92868,                0.99647,                0.99466,                0.99495,                 0.9949,                0.08037,                0.10113,                0.14945,                0.07961,                0.04071,                0.15892,             8.9125e-05,             8.9125e-05,             8.9125e-05
                    198,                0.14054,                0.28453,                0.92757,                0.15017,                0.27906,                0.93109,                0.99827,                 0.9979,                  0.995,                  0.995,                0.07799,                 0.0895,                0.15598,                0.08044,                0.03374,                0.16768,               8.83e-05,               8.83e-05,               8.83e-05
                    199,                0.14077,                0.30242,                0.92203,                0.15363,                0.30496,                0.92682,                0.98623,                0.99091,                0.99491,                0.99491,                0.08066,                0.10904,                0.15567,                0.07354,                0.05152,                0.16347,             8.7475e-05,             8.7475e-05,             8.7475e-05
                    200,                0.14089,                  0.315,                0.92326,                0.15367,                 0.3143,                0.92729,                0.98603,                0.98702,                0.99432,                0.99423,                0.08366,                0.10569,                 0.1517,                0.07428,                0.05846,                0.15452,              8.665e-05,              8.665e-05,              8.665e-05
                    201,                0.13216,                0.29631,                0.91787,                0.14408,                0.29186,                0.92163,                0.99755,                0.99391,                0.99497,                0.99497,                 0.0829,                0.08936,                0.15196,                0.07324,                0.03616,                0.14573,             8.5825e-05,             8.5825e-05,             8.5825e-05
                    202,                0.13757,                0.31291,                   0.92,                0.14818,                0.31101,                0.92337,                0.99794,                0.99851,                  0.995,                  0.995,                0.08872,                0.08463,                0.15382,                0.07662,                0.03218,                0.14706,                8.5e-05,                8.5e-05,                8.5e-05
                    203,                0.13759,                0.29473,                0.91734,                0.14724,                0.29107,                0.92023,                0.99841,                0.99851,                  0.995,                  0.995,                0.08411,                0.09045,                 0.1389,                0.06923,                0.02906,                0.12883,             8.4175e-05,             8.4175e-05,             8.4175e-05
                    204,                0.13736,                0.28892,                0.91826,                0.14807,                0.28327,                0.92185,                 0.9984,                0.99933,                  0.995,                  0.995,                0.09277,                0.09946,                  0.148,                0.08086,                0.03274,                0.13837,              8.335e-05,              8.335e-05,              8.335e-05
                    205,                0.13196,                0.28643,                0.91682,                0.14008,                0.28538,                0.91913,                0.99085,                0.99427,                  0.995,                  0.995,                0.08328,                  0.091,                0.13668,                0.07713,                0.04251,                0.13369,             8.2525e-05,             8.2525e-05,             8.2525e-05
                    206,                 0.1325,                0.27021,                0.91281,                0.14318,                0.26592,                 0.9161,                0.99549,                0.98958,                0.99499,                0.99499,                0.08429,                0.09519,                0.13771,                0.07714,                0.04453,                0.13466,               8.17e-05,               8.17e-05,               8.17e-05
                    207,                0.14412,                0.29256,                0.92623,                0.15601,                0.28588,                0.93072,                0.99559,                0.99406,                  0.995,                  0.995,                0.07512,                0.09463,                0.13443,                0.05753,                0.02989,                0.12254,             8.0875e-05,             8.0875e-05,             8.0875e-05
                    208,                0.13539,                0.28361,                0.91823,                0.14696,                0.28458,                0.92178,                0.99168,                0.99169,                0.99496,                0.99496,                0.07761,                0.09347,                0.13695,                0.06651,                0.04056,                0.13433,              8.005e-05,              8.005e-05,              8.005e-05
                    209,                 0.1335,                0.28469,                0.91902,                0.14359,                0.27633,                0.92252,                0.99321,                0.99461,                  0.995,                  0.995,                0.08069,                0.09583,                0.14464,                0.07231,                0.03841,                0.14166,             7.9225e-05,             7.9225e-05,             7.9225e-05
                    210,                0.13208,                 0.2753,                0.92043,                0.14123,                0.26974,                0.92428,                0.99679,                0.99123,                  0.995,                0.99496,                0.08691,                0.09664,                0.14687,                0.07747,                0.03887,                0.14045,               7.84e-05,               7.84e-05,               7.84e-05
                    211,                0.13506,                 0.2881,                0.92018,                0.14511,                 0.2844,                0.92312,                0.99862,                  0.993,                  0.995,                  0.995,                0.08699,                0.09627,                0.15294,                 0.0734,                0.03363,                0.14216,             7.7575e-05,             7.7575e-05,             7.7575e-05
                    212,                0.13732,                0.27541,                0.92185,                0.14726,                0.26923,                0.92535,                0.99745,                0.99843,                  0.995,                  0.995,                0.09462,                0.10613,                0.15974,                0.08096,                0.03437,                0.15422,              7.675e-05,              7.675e-05,              7.675e-05
                    213,                0.13147,                 0.2782,                0.91828,                0.14082,                 0.2724,                  0.921,                0.99697,                0.99792,                  0.995,                0.99493,                0.10183,                0.11311,                0.16327,                0.08499,                0.03486,                0.15936,             7.5925e-05,             7.5925e-05,             7.5925e-05
                    214,                0.13288,                0.28242,                0.91455,                 0.1434,                0.27499,                0.91725,                 0.9982,                 0.9983,                  0.995,                0.99498,                0.08431,                0.09513,                0.14178,                 0.0737,                0.03043,                0.13866,               7.51e-05,               7.51e-05,               7.51e-05
                    215,                0.13352,                0.28782,                 0.9202,                0.14349,                 0.2825,                0.92392,                0.99232,                0.99047,                0.99495,                0.99495,                0.07426,                0.09319,                  0.136,                0.06655,                0.04116,                0.13264,             7.4275e-05,             7.4275e-05,             7.4275e-05
                    216,                0.13144,                0.29118,                 0.9153,                 0.1407,                0.28337,                0.91838,                0.99259,                0.99507,                 0.9949,                0.99483,                0.09124,                0.11632,                0.14612,                0.08186,                0.04475,                0.14511,              7.345e-05,              7.345e-05,              7.345e-05
                    217,                0.12802,                0.27749,                0.91252,                0.13751,                0.27082,                0.91598,                0.99157,                0.98985,                0.99476,                0.99469,                0.08343,                0.11541,                0.14346,                0.07553,                0.05639,                0.14637,             7.2625e-05,             7.2625e-05,             7.2625e-05
                    218,                0.12245,                0.27221,                0.91199,                0.12956,                0.26342,                0.91334,                0.97792,                 0.9749,                0.99319,                0.99319,                0.06875,                0.10106,                0.13447,                0.06193,                0.08814,                0.13567,               7.18e-05,               7.18e-05,               7.18e-05
