                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    107,                0.52597,                0.46193,                 1.0478,                0.58679,                0.53822,                 1.0825,                0.91055,                0.82329,                 0.9333,                0.76143,                0.83559,                0.61782,                  1.356,                0.85834,                0.76719,                 1.3905,             0.00021762,             0.00021762,             0.00021762
                    108,                0.52352,                0.44095,                 1.0402,                0.58458,                0.51094,                 1.0752,                0.90804,                0.85454,                0.92289,                0.74275,                0.84056,                0.63985,                 1.3423,                0.84996,                0.74679,                 1.3544,             0.00021652,             0.00021652,             0.00021652
                    109,                0.52132,                0.43819,                 1.0438,                0.57647,                0.50818,                 1.0737,                0.93059,                0.87182,                0.93902,                0.76283,                 0.7932,                 0.5652,                 1.3172,                0.79702,                0.66356,                 1.3344,             0.00021542,             0.00021542,             0.00021542
                    110,                0.51883,                 0.4314,                 1.0425,                0.56891,                 0.4963,                 1.0718,                0.92291,                0.84423,                0.93082,                0.77288,                0.77887,                0.58863,                 1.3063,                0.77575,                   0.66,                 1.3072,             0.00021432,             0.00021432,             0.00021432
                    111,                0.51616,                0.43029,                  1.043,                 0.5713,                0.49289,                 1.0718,                0.92623,                0.84042,                0.93331,                0.75398,                0.82686,                0.50464,                 1.3319,                0.82494,                0.51308,                 1.3422,             0.00021322,             0.00021322,             0.00021322
                    112,                0.52472,                0.46179,                 1.0468,                0.58621,                 0.5272,                 1.0796,                0.87472,                0.85533,                0.93018,                0.76955,                0.79451,                 0.6477,                 1.3088,                0.79756,                0.74075,                 1.3233,             0.00021212,             0.00021212,             0.00021212
                    113,                0.51212,                0.44014,                 1.0353,                0.56939,                 0.5118,                 1.0655,                0.88193,                0.85142,                0.93424,                 0.7808,                0.73415,                0.55516,                 1.2743,                 0.7414,                0.67452,                 1.2867,             0.00021102,             0.00021102,             0.00021102
                    114,                0.52489,                0.42583,                 1.0401,                0.58606,                0.47341,                 1.0737,                0.91521,                0.87257,                0.93752,                0.76899,                 0.8178,                0.49081,                  1.335,                 0.8351,                0.57566,                 1.3638,             0.00020992,             0.00020992,             0.00020992
                    115,                 0.5197,                0.43975,                 1.0303,                0.57649,                0.50665,                  1.065,                0.87121,                0.84155,                0.93275,                0.75858,                0.84723,                0.60507,                 1.3876,                0.84949,                0.70085,                 1.4218,             0.00020882,             0.00020882,             0.00020882
                    116,                0.50011,                0.43397,                 1.0309,                0.55607,                0.50472,                 1.0652,                0.86216,                0.87758,                0.92369,                0.75463,                 0.7971,                0.62704,                 1.3367,                0.82101,                0.66909,                 1.3633,             0.00020773,             0.00020773,             0.00020773
                    117,                0.49413,                0.42456,                 1.0317,                0.55195,                0.47741,                 1.0666,                0.88954,                0.87418,                0.94165,                0.78915,                0.73967,                0.51734,                 1.2484,                0.76399,                0.59776,                 1.2713,             0.00020663,             0.00020663,             0.00020663
                    118,                0.51217,                0.44549,                 1.0407,                0.56282,                0.50304,                 1.0709,                0.88532,                0.86109,                0.92794,                0.76713,                 0.7756,                0.53185,                 1.2842,                  0.767,                0.62263,                 1.2873,             0.00020553,             0.00020553,             0.00020553
                    119,                0.50009,                0.41745,                 1.0283,                0.55492,                0.49137,                 1.0579,                0.87315,                0.85622,                0.90376,                0.75705,                0.75818,                0.69114,                 1.2666,                0.75481,                  0.778,                  1.265,             0.00020443,             0.00020443,             0.00020443
                    120,                0.49694,                0.42492,                 1.0313,                0.54974,                0.49463,                 1.0619,                0.91501,                0.85306,                0.94053,                0.77729,                0.80629,                0.56493,                 1.3198,                0.80575,                0.59508,                 1.3239,             0.00020333,             0.00020333,             0.00020333
                    121,                0.50199,                0.43747,                 1.0369,                0.55789,                0.50161,                 1.0698,                0.91072,                0.85574,                0.93696,                0.75945,                0.83506,                0.62786,                 1.3224,                0.84049,                0.71202,                 1.3456,             0.00020223,             0.00020223,             0.00020223
                    122,                0.50754,                0.41871,                 1.0332,                0.55941,                0.47404,                 1.0606,                0.91187,                0.87376,                0.94591,                0.77312,                0.79146,                0.51329,                 1.3044,                0.80389,                 0.6133,                 1.3325,             0.00020113,             0.00020113,             0.00020113
                    123,                0.50994,                0.42004,                 1.0395,                0.56847,                0.49211,                 1.0728,                 0.9168,                0.86224,                0.94629,                 0.7706,                0.80778,                0.53726,                 1.3361,                0.83263,                0.60336,                 1.3657,             0.00020003,             0.00020003,             0.00020003
                    124,                 0.5078,                0.41504,                 1.0412,                 0.5579,                0.47696,                 1.0716,                0.89264,                0.84355,                0.92526,                 0.7608,                0.80729,                0.62358,                 1.3153,                0.81838,                 0.6837,                 1.3461,             0.00019893,             0.00019893,             0.00019893
                    125,                0.49948,                 0.4322,                 1.0271,                0.55421,                0.49307,                  1.058,                0.89206,                0.85736,                0.93048,                 0.7599,                0.78885,                0.58725,                 1.3189,                0.80293,                0.67575,                 1.3448,             0.00019784,             0.00019784,             0.00019784
                    126,                0.49072,                0.40772,                 1.0258,                0.54967,                0.46156,                 1.0576,                0.91283,                0.84441,                0.93558,                0.76622,                0.81384,                0.61895,                 1.3089,                0.82191,                0.72146,                 1.3215,             0.00019674,             0.00019674,             0.00019674
                    127,                0.48559,                0.39406,                 1.0272,                0.53908,                0.45054,                 1.0587,                0.91233,                0.83476,                0.93901,                0.77157,                0.78904,                0.58202,                 1.2986,                0.80757,                0.59553,                 1.3275,             0.00019564,             0.00019564,             0.00019564
                    128,                0.48323,                0.40121,                 1.0222,                0.53793,                0.46607,                 1.0527,                0.88402,                0.88013,                 0.9353,                0.75827,                0.83491,                0.58105,                 1.3458,                0.85277,                0.61744,                  1.367,             0.00019454,             0.00019454,             0.00019454
                    129,                0.48861,                 0.4036,                 1.0253,                0.54366,                0.46293,                 1.0575,                 0.9174,                0.89045,                0.94835,                0.77881,                 0.8084,                0.61051,                 1.2954,                0.82663,                0.62996,                 1.3252,             0.00019344,             0.00019344,             0.00019344
                    130,                0.48449,                0.39654,                 1.0259,                 0.5362,                0.45464,                 1.0568,                0.92201,                0.85162,                0.94594,                0.79303,                0.76495,                0.54564,                 1.2709,                0.78543,                0.58191,                 1.3092,             0.00019234,             0.00019234,             0.00019234
                    131,                0.50208,                0.41904,                 1.0277,                0.55795,                0.49094,                 1.0626,                0.93424,                 0.8622,                0.93622,                0.74815,                0.89382,                0.56113,                 1.4348,                0.90819,                0.59589,                 1.4686,             0.00019124,             0.00019124,             0.00019124
                    132,                 0.4838,                0.40119,                 1.0199,                0.53401,                0.45193,                 1.0499,                0.88016,                 0.8593,                0.92289,                0.75898,                0.78396,                0.67209,                  1.283,                0.81021,                0.74802,                 1.3136,             0.00019014,             0.00019014,             0.00019014
                    133,                0.48964,                0.41722,                  1.026,                0.54768,                0.47488,                 1.0562,                0.89239,                0.86329,                 0.9342,                 0.7611,                 0.8066,                0.58375,                  1.327,                0.83318,                0.74546,                 1.3733,             0.00018904,             0.00018904,             0.00018904
                    134,                0.48727,                0.39545,                 1.0273,                0.54045,                0.44978,                 1.0573,                0.91422,                0.86656,                0.94541,                0.76734,                0.81415,                0.58565,                 1.3283,                0.83868,                0.58356,                 1.3688,             0.00018795,             0.00018795,             0.00018795
                    135,                 0.4815,                0.39901,                 1.0197,                0.53314,                0.46136,                 1.0488,                 0.8459,                0.91708,                0.94926,                0.77283,                0.82283,                 0.5919,                 1.3643,                0.83784,                0.65143,                 1.3854,             0.00018685,             0.00018685,             0.00018685
                    136,                0.48851,                0.39847,                 1.0246,                0.54175,                0.46951,                 1.0567,                0.90999,                0.89722,                0.93059,                0.73743,                0.90774,                0.57317,                 1.4515,                0.92008,                0.61826,                   1.48,             0.00018575,             0.00018575,             0.00018575
                    137,                0.47063,                0.37266,                 1.0061,                0.52313,                0.42959,                  1.034,                0.89822,                0.85986,                0.93707,                0.75427,                0.86028,                0.58221,                 1.3929,                0.86855,                0.70027,                 1.4198,             0.00018465,             0.00018465,             0.00018465
                    138,                0.47277,                0.37361,                 1.0104,                0.52391,                0.42205,                 1.0365,                0.93905,                0.87572,                0.93712,                0.75515,                 0.8468,                0.51698,                 1.3653,                0.85323,                0.61392,                 1.3757,             0.00018355,             0.00018355,             0.00018355
                    139,                0.46876,                0.37754,                 1.0124,                0.51827,                0.43431,                 1.0395,                0.93123,                0.85511,                0.94275,                0.75039,                0.88268,                0.54558,                 1.4107,                0.89698,                0.59118,                 1.4261,             0.00018245,             0.00018245,             0.00018245
                    140,                0.46453,                0.36299,                 1.0114,                0.51678,                0.40304,                 1.0412,                0.90448,                0.86623,                0.93915,                0.75087,                0.85097,                 0.5447,                 1.4069,                0.86245,                0.55815,                 1.4213,             0.00018135,             0.00018135,             0.00018135
