                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                0.74344,                 0.6547,                  1.182,                0.81292,                0.82556,                 1.2166,                 0.8605,                0.88374,                0.93585,                0.73437,                0.97645,                0.53083,                 1.3209,                0.98447,                0.55514,                 1.3479,             0.00022201,             0.00022201,             0.00022201
                    104,                0.75599,                0.66107,                 1.1902,                0.81968,                0.82429,                 1.2249,                0.88933,                0.85953,                0.93151,                0.70913,                   1.06,                0.61571,                 1.3861,                 1.0687,                0.66241,                 1.4089,             0.00022091,             0.00022091,             0.00022091
                    105,                0.75525,                0.66468,                 1.1942,                0.82286,                0.82741,                 1.2255,                0.89768,                0.84481,                0.92577,                0.70204,                 1.0652,                0.58808,                 1.4065,                 1.0656,                0.62874,                 1.4156,             0.00021981,             0.00021981,             0.00021981
                    106,                 0.7512,                0.65198,                 1.1778,                0.81696,                0.83225,                 1.2136,                0.87466,                0.91016,                0.94596,                0.72675,                 1.0441,                 0.5625,                 1.3666,                 1.0651,                0.55601,                  1.392,             0.00021871,             0.00021871,             0.00021871
                    107,                0.73744,                0.64809,                 1.1735,                0.80288,                0.80728,                 1.2042,                0.90776,                0.85936,                0.93728,                0.77615,                  0.805,                0.53222,                 1.1691,                0.82914,                0.56397,                 1.1888,             0.00021762,             0.00021762,             0.00021762
                    108,                0.74686,                0.63354,                 1.1842,                0.81256,                0.78742,                 1.2142,                0.91925,                0.82701,                0.93205,                0.77432,                0.80585,                0.54668,                 1.1695,                 0.8203,                   0.57,                 1.1842,             0.00021652,             0.00021652,             0.00021652
                    109,                0.72997,                0.62467,                 1.1612,                0.80129,                0.78367,                  1.191,                0.84677,                0.82968,                0.92395,                 0.7364,                0.92494,                 0.6012,                 1.2678,                0.93134,                0.64102,                 1.2806,             0.00021542,             0.00021542,             0.00021542
                    110,                0.75544,                0.66558,                 1.1813,                0.81005,                0.83707,                 1.2034,                0.85027,                0.81627,                0.89234,                0.71192,                0.89181,                0.62395,                 1.2217,                0.91189,                0.66473,                 1.2442,             0.00021432,             0.00021432,             0.00021432
                    111,                0.74537,                0.65004,                 1.1829,                0.81512,                0.80957,                 1.2144,                0.88544,                 0.8338,                0.92006,                0.71066,                 1.0166,                0.63778,                  1.355,                 1.0365,                0.70382,                 1.3796,             0.00021322,             0.00021322,             0.00021322
                    112,                0.75366,                0.66266,                 1.1934,                0.82409,                0.82707,                 1.2274,                 0.8627,                0.84181,                0.92617,                0.72909,                0.92705,                0.58152,                 1.2576,                0.95133,                0.61996,                 1.2792,             0.00021212,             0.00021212,             0.00021212
                    113,                0.72465,                0.62644,                 1.1741,                0.78598,                0.76126,                 1.2037,                0.87151,                0.83821,                0.89454,                0.70944,                0.95284,                0.73649,                 1.2903,                0.97428,                0.78781,                 1.3191,             0.00021102,             0.00021102,             0.00021102
                    114,                0.73226,                 0.6474,                 1.1705,                0.79491,                0.79793,                 1.1995,                0.92146,                0.83455,                0.93609,                 0.7237,                0.95464,                0.57661,                 1.3203,                0.97504,                0.62996,                 1.3299,             0.00020992,             0.00020992,             0.00020992
                    115,                 0.7235,                0.63407,                 1.1655,                0.78567,                0.79047,                 1.1927,                0.87577,                0.88184,                0.93333,                0.71964,                0.98481,                0.56506,                 1.3225,                 1.0169,                0.58608,                 1.3455,             0.00020882,             0.00020882,             0.00020882
                    116,                0.73613,                0.63663,                 1.1732,                0.80167,                0.78689,                  1.203,                0.88103,                0.82798,                0.91928,                0.69674,                 1.0181,                0.69176,                 1.3501,                 1.0473,                0.73175,                 1.3693,             0.00020773,             0.00020773,             0.00020773
                    117,                0.73597,                0.62173,                 1.1672,                0.79956,                0.76738,                 1.1962,                0.83607,                0.92389,                0.93356,                0.74754,                0.93953,                0.61198,                 1.2658,                0.96143,                0.60749,                 1.2724,             0.00020663,             0.00020663,             0.00020663
                    118,                0.73456,                0.62928,                 1.1765,                0.79626,                0.78215,                 1.2059,                0.84212,                0.86281,                0.91397,                0.70375,                 1.0092,                0.61345,                 1.3408,                 1.0316,                0.66993,                 1.3537,             0.00020553,             0.00020553,             0.00020553
                    119,                0.73573,                 0.6448,                 1.1769,                0.80856,                0.80655,                 1.2132,                0.84635,                0.88264,                0.89512,                0.72408,                0.88424,                0.63151,                 1.2296,                0.91007,                0.67768,                 1.2466,             0.00020443,             0.00020443,             0.00020443
                    120,                0.72109,                0.62019,                 1.1702,                0.78412,                0.78515,                 1.1962,                0.89713,                 0.8615,                0.94027,                0.75016,                0.95582,                0.57094,                 1.2644,                0.96429,                0.61517,                 1.2799,             0.00020333,             0.00020333,             0.00020333
                    121,                0.71364,                 0.5917,                 1.1538,                0.77702,                0.73924,                 1.1823,                0.88663,                0.89325,                0.95431,                0.76365,                0.94181,                0.50983,                 1.2792,                0.94849,                0.50189,                 1.2839,             0.00020223,             0.00020223,             0.00020223
                    122,                0.72558,                0.61873,                 1.1595,                  0.788,                 0.7676,                 1.1905,                0.91406,                0.83452,                0.93933,                 0.7469,                0.89663,                0.54385,                 1.2594,                0.91241,                0.60785,                 1.2686,             0.00020113,             0.00020113,             0.00020113
                    123,                0.71783,                0.60602,                 1.1636,                0.77359,                0.75376,                 1.1912,                0.85303,                0.87358,                0.91206,                 0.7325,                0.87606,                0.65286,                 1.2249,                0.88442,                0.71229,                 1.2433,             0.00020003,             0.00020003,             0.00020003
                    124,                0.71629,                0.60606,                 1.1564,                0.78639,                0.75119,                 1.1854,                0.88754,                0.83841,                0.91515,                 0.7464,                 0.8247,                0.60352,                 1.1841,                0.84172,                0.64099,                 1.2055,             0.00019893,             0.00019893,             0.00019893
                    125,                0.70476,                0.58362,                 1.1547,                0.76651,                0.73075,                 1.1805,                0.79777,                0.87994,                0.92558,                0.74848,                0.85168,                0.61644,                 1.2156,                0.86786,                0.67155,                 1.2342,             0.00019784,             0.00019784,             0.00019784
                    126,                0.73656,                0.61421,                 1.1674,                0.80043,                0.74824,                  1.194,                0.89763,                0.84645,                 0.9437,                0.74536,                 0.9371,                  0.591,                 1.2757,                0.94289,                0.61765,                 1.2738,             0.00019674,             0.00019674,             0.00019674
                    127,                0.72734,                0.61632,                  1.166,                0.79288,                0.76336,                  1.198,                0.85571,                0.87226,                0.94079,                0.72001,                 1.0544,                0.65677,                 1.3904,                 1.0661,                0.71765,                 1.3923,             0.00019564,             0.00019564,             0.00019564
                    128,                 0.7297,                0.61996,                 1.1686,                0.79135,                0.77313,                 1.1889,                0.93247,                0.82246,                0.93578,                0.72438,                 1.0224,                0.56503,                 1.3605,                 1.0401,                0.62051,                 1.3837,             0.00019454,             0.00019454,             0.00019454
                    129,                0.71154,                0.60446,                 1.1593,                0.76663,                0.75751,                 1.1839,                0.92407,                0.82767,                0.92385,                0.73289,                 0.9645,                0.58751,                 1.3092,                0.98792,                0.66037,                  1.335,             0.00019344,             0.00019344,             0.00019344
                    130,                0.73817,                0.60736,                 1.1686,                0.80493,                 0.7486,                 1.1999,                 0.9262,                0.81345,                0.93297,                0.70612,                 1.0201,                 0.6698,                 1.3505,                 1.0541,                0.72864,                 1.3839,             0.00019234,             0.00019234,             0.00019234
                    131,                0.72572,                0.62961,                  1.178,                0.79217,                0.78766,                 1.2087,                0.91459,                0.81081,                0.93429,                 0.7242,                 1.0159,                0.58757,                 1.3442,                 1.0213,                 0.6345,                 1.3569,             0.00019124,             0.00019124,             0.00019124
                    132,                 0.7176,                0.60461,                 1.1557,                  0.783,                0.74561,                 1.1832,                0.91807,                0.84642,                0.93977,                 0.7196,                 1.0201,                0.56557,                 1.3659,                 1.0332,                0.61641,                 1.3842,             0.00019014,             0.00019014,             0.00019014
                    133,                0.70646,                 0.5799,                 1.1534,                0.76997,                0.72553,                 1.1811,                0.90911,                0.85301,                0.95936,                0.73745,                 1.0154,                0.53142,                 1.3493,                 1.0278,                0.54121,                 1.3733,             0.00018904,             0.00018904,             0.00018904
                    134,                0.69194,                0.57318,                 1.1478,                0.75406,                0.72312,                 1.1776,                 0.9064,                0.85084,                 0.9398,                0.74308,                0.95377,                    0.6,                 1.3115,                0.96329,                0.63559,                 1.3212,             0.00018795,             0.00018795,             0.00018795
                    135,                0.70142,                0.59359,                 1.1549,                0.76198,                0.73989,                 1.1862,                 0.9091,                0.88441,                0.94658,                0.74099,                 1.0032,                0.55222,                 1.3464,                 1.0077,                0.61574,                 1.3639,             0.00018685,             0.00018685,             0.00018685
                    136,                0.71392,                0.58883,                 1.1545,                0.77337,                0.73485,                 1.1805,                0.91623,                0.81481,                0.93596,                0.74079,                0.96559,                0.57072,                  1.323,                0.98089,                0.64169,                 1.3412,             0.00018575,             0.00018575,             0.00018575
                    137,                0.69903,                0.56745,                 1.1418,                0.75967,                0.70055,                 1.1677,                0.91406,                0.90544,                0.95421,                0.73775,                  1.022,                0.56234,                 1.3635,                 1.0427,                0.59696,                 1.3838,             0.00018465,             0.00018465,             0.00018465
                    138,                0.70607,                0.59825,                 1.1634,                0.76711,                0.74953,                 1.1899,                0.90362,                0.86106,                0.94299,                0.73671,                 1.0024,                0.60502,                 1.3235,                 1.0179,                0.67217,                 1.3453,             0.00018355,             0.00018355,             0.00018355
                    139,                0.69305,                0.58299,                 1.1466,                0.74518,                0.71377,                 1.1678,                0.90306,                0.85851,                0.94999,                0.74877,                0.95703,                0.58528,                 1.2942,                0.95735,                 0.6135,                 1.3043,             0.00018245,             0.00018245,             0.00018245
                    140,                 0.6946,                0.59158,                 1.1463,                0.75114,                0.71961,                 1.1717,                0.88674,                 0.8627,                0.93439,                0.74826,                0.91964,                0.58063,                 1.2781,                 0.9187,                0.59808,                 1.2795,             0.00018135,             0.00018135,             0.00018135
                    141,                0.69364,                0.58459,                 1.1487,                0.75495,                0.71038,                 1.1732,                0.90743,                0.84032,                0.93883,                0.75161,                 0.9007,                0.54772,                  1.256,                  0.917,                0.59198,                 1.2726,             0.00018025,             0.00018025,             0.00018025
                    142,                 0.6883,                0.54788,                 1.1402,                0.74421,                0.67283,                 1.1655,                0.81691,                0.89978,                 0.9308,                0.76326,                0.86103,                0.62146,                 1.2034,                0.87551,                0.67565,                 1.2147,             0.00017915,             0.00017915,             0.00017915
                    143,                0.68894,                0.55182,                 1.1414,                0.75101,                0.66667,                  1.167,                0.89468,                0.84221,                0.92837,                0.72517,                 1.0138,                0.63057,                 1.3454,                  1.015,                0.69366,                 1.3407,             0.00017806,             0.00017806,             0.00017806
                    144,                0.68866,                0.59224,                 1.1438,                0.75857,                0.74503,                 1.1718,                0.91747,                0.81664,                0.93448,                0.73013,                  1.005,                0.55818,                 1.3465,                 1.0118,                0.64482,                 1.3521,             0.00017696,             0.00017696,             0.00017696
                    145,                0.68139,                0.55445,                 1.1362,                0.74256,                0.68974,                 1.1635,                0.89342,                0.85972,                0.92521,                0.71537,                0.98424,                0.59514,                 1.3535,                 1.0067,                0.70297,                 1.3816,             0.00017586,             0.00017586,             0.00017586
                    146,                0.69399,                0.58324,                 1.1467,                0.75198,                0.72812,                 1.1719,                0.88511,                0.84429,                 0.9286,                0.72744,                0.98712,                0.64723,                 1.3451,                0.98647,                0.71519,                 1.3514,             0.00017476,             0.00017476,             0.00017476
                    147,                0.67829,                0.56326,                 1.1421,                0.73615,                0.69302,                 1.1655,                0.89904,                0.84476,                0.94324,                 0.7388,                0.99262,                0.57802,                  1.352,                 1.0057,                 0.6028,                   1.36,             0.00017366,             0.00017366,             0.00017366
                    148,                  0.671,                0.54752,                 1.1382,                0.73403,                0.67867,                 1.1661,                 0.8949,                 0.8523,                0.94483,                0.73895,                 1.0115,                0.54964,                 1.3712,                 1.0065,                0.61271,                 1.3611,             0.00017256,             0.00017256,             0.00017256
                    149,                0.70012,                 0.5631,                 1.1468,                0.76528,                0.70249,                 1.1718,                 0.8846,                0.88058,                0.94386,                0.76857,                0.84798,                0.56914,                 1.2289,                0.85853,                0.58953,                 1.2394,             0.00017146,             0.00017146,             0.00017146
                    150,                0.69021,                 0.5641,                 1.1394,                0.75485,                0.70413,                 1.1677,                0.93327,                0.84105,                0.94648,                0.76623,                0.87741,                0.51457,                 1.2461,                0.89968,                0.58245,                 1.2752,             0.00017036,             0.00017036,             0.00017036
                    151,                0.67241,                0.56211,                 1.1325,                0.73775,                0.69064,                 1.1597,                0.84091,                0.88205,                0.93401,                0.72916,                 1.0111,                0.62756,                 1.3903,                 1.0097,                0.66085,                 1.3896,             0.00016926,             0.00016926,             0.00016926
                    152,                0.66382,                0.54627,                  1.135,                0.72261,                0.66579,                 1.1638,                0.90358,                0.82366,                0.93957,                 0.7285,                 1.0506,                0.57035,                 1.4304,                 1.0483,                0.65136,                 1.4269,             0.00016817,             0.00016817,             0.00016817
                    153,                0.67124,                0.55524,                 1.1334,                0.73395,                0.69678,                  1.161,                0.90925,                0.83101,                0.94488,                0.74462,                0.94993,                0.52117,                 1.3344,                0.96071,                0.56977,                 1.3567,             0.00016707,             0.00016707,             0.00016707
                    154,                0.67443,                0.56985,                 1.1395,                0.74063,                0.69561,                 1.1706,                0.87671,                0.88243,                  0.949,                0.78055,                0.80724,                0.48212,                 1.1937,                0.81948,                0.49411,                 1.2056,             0.00016597,             0.00016597,             0.00016597
                    155,                0.67053,                0.54195,                 1.1229,                0.73806,                0.66923,                 1.1502,                0.89052,                0.85726,                0.95129,                0.77124,                0.87098,                0.52542,                 1.2482,                0.87532,                0.57375,                 1.2645,             0.00016487,             0.00016487,             0.00016487
                    156,                0.67512,                0.54781,                  1.133,                0.74076,                0.68046,                 1.1616,                0.90432,                0.86476,                  0.947,                0.76307,                0.88909,                0.46073,                 1.2628,                 0.8926,                0.53041,                 1.2712,             0.00016377,             0.00016377,             0.00016377
                    157,                0.67712,                0.55227,                 1.1318,                0.73978,                0.69002,                 1.1588,                0.92662,                0.87407,                0.95335,                0.75373,                0.94237,                0.49798,                  1.295,                0.95321,                0.54686,                 1.3151,             0.00016267,             0.00016267,             0.00016267
                    158,                 0.6684,                0.54019,                  1.125,                0.72555,                0.70411,                 1.1543,                0.90949,                0.86331,                0.95132,                 0.7805,                0.87046,                0.52467,                 1.2308,                0.86862,                0.58271,                 1.2399,             0.00016157,             0.00016157,             0.00016157
                    159,                0.68684,                0.57245,                 1.1428,                0.74467,                0.71447,                 1.1702,                0.92638,                0.86645,                0.94596,                0.74577,                0.95811,                0.50195,                 1.3153,                0.96096,                0.55611,                 1.3215,             0.00016047,             0.00016047,             0.00016047
                    160,                0.67171,                 0.5453,                 1.1299,                0.73256,                0.68804,                 1.1609,                0.91869,                0.86164,                0.94831,                 0.7634,                 0.8905,                0.47153,                 1.2388,                0.89576,                 0.5132,                 1.2507,             0.00015937,             0.00015937,             0.00015937
                    161,                0.67715,                0.54711,                 1.1329,                0.73881,                0.67278,                 1.1605,                0.88605,                0.86709,                0.94612,                0.75633,                0.92577,                 0.5527,                 1.2736,                0.93432,                 0.6047,                 1.2861,             0.00015827,             0.00015827,             0.00015827
                    162,                0.66728,                0.54546,                 1.1289,                0.72811,                0.68146,                 1.1582,                0.89508,                 0.8485,                0.94669,                0.74583,                0.97007,                0.55502,                  1.333,                0.97224,                0.58946,                 1.3377,             0.00015718,             0.00015718,             0.00015718
                    163,                0.65669,                0.54644,                 1.1256,                0.72218,                0.67461,                 1.1564,                0.90721,                0.88725,                0.95365,                0.75698,                 0.9286,                0.48857,                  1.301,                0.93284,                0.50116,                 1.3092,             0.00015608,             0.00015608,             0.00015608
                    164,                0.67495,                0.53739,                   1.13,                0.73194,                 0.6603,                 1.1526,                0.92308,                0.83932,                0.95567,                0.77268,                 0.8931,                0.53337,                   1.25,                0.90074,                0.55768,                 1.2584,             0.00015498,             0.00015498,             0.00015498
                    165,                0.67717,                0.53232,                   1.13,                0.73932,                0.65278,                 1.1572,                0.87266,                0.86785,                 0.9415,                0.74716,                0.94152,                 0.5467,                 1.2877,                0.94686,                0.60261,                 1.3084,             0.00015388,             0.00015388,             0.00015388
                    166,                0.66576,                0.54892,                  1.135,                0.73253,                0.67963,                 1.1644,                0.90004,                0.83086,                0.93838,                0.74865,                0.90613,                0.55563,                 1.2693,                0.91959,                0.62399,                 1.2836,             0.00015278,             0.00015278,             0.00015278
                    167,                0.66367,                 0.5309,                  1.128,                0.72781,                0.66038,                 1.1562,                0.91775,                0.83719,                0.94332,                0.74197,                0.98825,                0.53618,                 1.3364,                0.99781,                0.57637,                 1.3533,             0.00015168,             0.00015168,             0.00015168
                    168,                0.65938,                 0.5384,                 1.1238,                0.72587,                0.67677,                 1.1538,                0.89248,                0.81961,                0.93384,                0.76107,                0.86718,                0.59708,                 1.2309,                0.88711,                0.65768,                 1.2528,             0.00015058,             0.00015058,             0.00015058
                    169,                0.65347,                  0.533,                  1.126,                0.71671,                0.65597,                 1.1517,                0.88589,                0.86193,                0.94147,                0.76645,                0.86338,                0.53107,                 1.2326,                0.87683,                0.59734,                 1.2519,             0.00014948,             0.00014948,             0.00014948
                    170,                0.64799,                0.50895,                  1.115,                0.70946,                  0.614,                   1.14,                0.91534,                0.85487,                0.93596,                0.74006,                0.92671,                0.53693,                 1.3035,                 0.9563,                0.65127,                 1.3376,             0.00014838,             0.00014838,             0.00014838
                    171,                0.65198,                0.51487,                 1.1196,                0.71753,                0.62966,                 1.1479,                0.87489,                0.86638,                0.93815,                0.76059,                0.84563,                0.52752,                 1.2178,                0.86698,                0.59731,                 1.2412,             0.00014729,             0.00014729,             0.00014729
                    172,                0.64204,                0.51851,                 1.1089,                0.70309,                0.63935,                 1.1377,                 0.9158,                0.85008,                0.94288,                0.77088,                0.84144,                0.53296,                 1.2211,                0.86393,                0.58958,                 1.2361,             0.00014619,             0.00014619,             0.00014619
                    173,                0.65732,                0.54532,                 1.1293,                0.72222,                0.68115,                 1.1588,                0.88857,                0.87953,                0.92414,                0.75347,                0.85123,                0.53868,                 1.2324,                0.87038,                0.61306,                 1.2507,             0.00014509,             0.00014509,             0.00014509
                    174,                0.64883,                0.52356,                 1.1138,                 0.7101,                0.64699,                 1.1427,                0.89064,                0.86588,                 0.9374,                 0.7647,                0.87331,                0.55731,                 1.2371,                0.88802,                0.61385,                  1.252,             0.00014399,             0.00014399,             0.00014399
                    175,                0.64166,                0.51249,                 1.1136,                 0.7043,                0.64024,                 1.1419,                0.85866,                0.84566,                0.93177,                0.77722,                0.79334,                0.56882,                 1.1778,                 0.8035,                0.63152,                 1.1929,             0.00014289,             0.00014289,             0.00014289
                    176,                0.64245,                0.51571,                 1.1157,                0.70114,                0.63247,                   1.14,                0.87723,                0.86599,                0.93912,                0.76991,                0.84263,                0.55132,                 1.2162,                0.84835,                0.60661,                 1.2371,             0.00014179,             0.00014179,             0.00014179
                    177,                 0.6531,                0.53931,                 1.1159,                0.71135,                0.66968,                 1.1431,                0.91034,                0.85587,                0.93526,                0.76038,                0.86385,                0.57495,                 1.2379,                0.87284,                 0.5928,                 1.2556,             0.00014069,             0.00014069,             0.00014069
                    178,                0.65038,                0.53369,                  1.129,                0.70805,                0.65715,                 1.1572,                0.85507,                0.84916,                0.93234,                0.73597,                0.97074,                0.58744,                 1.3395,                0.98468,                0.66311,                 1.3615,             0.00013959,             0.00013959,             0.00013959
                    179,                 0.6609,                0.53213,                 1.1261,                0.72067,                0.65803,                 1.1512,                0.89576,                0.84832,                0.94515,                0.75409,                0.91863,                0.54315,                 1.2784,                0.93613,                0.61514,                 1.3099,             0.00013849,             0.00013849,             0.00013849
                    180,                0.64513,                0.50046,                 1.1111,                0.69634,                0.62676,                 1.1364,                0.90784,                0.84411,                0.93678,                0.76413,                0.84691,                0.54048,                 1.2149,                0.87005,                0.61182,                 1.2472,              0.0001374,              0.0001374,              0.0001374
                    181,                0.65794,                0.51449,                 1.1199,                 0.7174,                0.62979,                 1.1466,                0.88735,                0.83798,                0.92958,                0.74514,                0.87317,                0.59619,                 1.2447,                0.88989,                0.61927,                 1.2691,              0.0001363,              0.0001363,              0.0001363
                    182,                0.63586,                0.51153,                 1.1081,                0.69727,                0.64097,                 1.1376,                0.92926,                0.84395,                0.93557,                0.76931,                0.82422,                0.54279,                 1.1929,                0.84586,                0.58001,                 1.2161,              0.0001352,              0.0001352,              0.0001352
                    183,                0.64184,                0.52066,                  1.119,                0.70064,                  0.645,                 1.1451,                0.89001,                0.85581,                0.93747,                0.77752,                0.79586,                0.55019,                 1.1747,                0.80487,                0.60462,                 1.1885,              0.0001341,              0.0001341,              0.0001341
                    184,                0.63451,                0.49602,                   1.11,                0.69548,                 0.6019,                 1.1361,                0.88897,                0.84491,                0.93998,                0.80317,                0.73692,                0.57973,                  1.143,                0.74665,                0.61041,                 1.1495,               0.000133,               0.000133,               0.000133
                    185,                0.64545,                0.52187,                 1.1153,                0.70826,                0.64976,                  1.145,                 0.8531,                0.87969,                0.94117,                0.76451,                0.85565,                0.58913,                 1.2395,                0.86618,                0.62977,                 1.2565,              0.0001319,              0.0001319,              0.0001319
                    186,                0.64715,                0.53056,                  1.122,                0.70865,                0.65597,                 1.1506,                0.89645,                0.86006,                0.93392,                 0.7758,                0.80091,                0.57229,                 1.1914,                0.81789,                0.62588,                 1.2097,              0.0001308,              0.0001308,              0.0001308
                    187,                 0.6376,                0.50022,                 1.1131,                0.69773,                0.61561,                 1.1396,                0.89363,                0.85337,                0.93373,                0.77971,                0.78087,                0.53208,                 1.1759,                0.79402,                0.57881,                 1.1924,              0.0001297,              0.0001297,              0.0001297
                    188,                 0.6468,                0.51395,                 1.1177,                0.70646,                0.63783,                 1.1418,                0.90634,                 0.8104,                0.92356,                0.77415,                0.74617,                0.52611,                 1.1613,                0.75727,                0.62136,                 1.1759,              0.0001286,              0.0001286,              0.0001286
                    189,                0.62126,                0.49276,                    1.1,                0.68101,                0.60974,                 1.1286,                0.85503,                0.81365,                0.91384,                 0.7666,                0.76808,                0.59511,                 1.1793,                0.77688,                0.68162,                 1.1988,             0.00012751,             0.00012751,             0.00012751
                    190,                0.63196,                0.49342,                 1.0974,                0.68992,                0.60793,                  1.126,                0.85736,                0.84528,                0.89957,                0.74832,                0.80339,                0.54333,                 1.2118,                0.79858,                0.63135,                 1.2229,             0.00012641,             0.00012641,             0.00012641
                    191,                0.64116,                0.50014,                 1.1098,                0.69727,                0.60429,                 1.1356,                0.84505,                0.88708,                0.92961,                 0.7692,                0.82245,                0.57879,                 1.2146,                0.82475,                0.64495,                 1.2196,             0.00012531,             0.00012531,             0.00012531
                    192,                0.62378,                0.49346,                 1.1022,                0.68731,                0.60672,                 1.1313,                0.88774,                0.88539,                0.90611,                 0.7659,                0.77185,                0.56353,                 1.1699,                0.77533,                0.63035,                 1.1744,             0.00012421,             0.00012421,             0.00012421
                    193,                0.63147,                0.51673,                 1.1103,                0.69621,                0.64044,                 1.1382,                0.86445,                  0.866,                0.91179,                0.78095,                0.72689,                 0.5635,                 1.1343,                0.72942,                0.62555,                 1.1409,             0.00012311,             0.00012311,             0.00012311
                    194,                0.63324,                0.49976,                 1.1107,                0.69215,                0.61026,                 1.1348,                0.88239,                0.82879,                0.91763,                0.74024,                0.89952,                0.62761,                 1.2969,                0.90587,                0.74145,                 1.3082,             0.00012201,             0.00012201,             0.00012201
                    195,                0.64582,                0.50948,                 1.1132,                0.71082,                0.63703,                 1.1419,                0.91182,                 0.8269,                0.93461,                0.76873,                0.84697,                0.56154,                 1.2354,                0.85913,                0.61158,                 1.2543,             0.00012091,             0.00012091,             0.00012091
                    196,                0.63166,                0.49458,                 1.1027,                0.69546,                0.59538,                 1.1304,                0.88126,                0.81453,                0.92058,                0.74943,                0.86442,                0.58396,                 1.2403,                0.86572,                0.68704,                 1.2445,             0.00011981,             0.00011981,             0.00011981
                    197,                0.62274,                 0.4861,                 1.0984,                0.68049,                0.58641,                 1.1244,                0.88124,                0.83288,                0.92127,                0.76785,                0.81872,                0.58783,                 1.2249,                0.82646,                0.64613,                 1.2356,             0.00011871,             0.00011871,             0.00011871
                    198,                0.62396,                 0.4867,                 1.1026,                 0.6856,                0.59899,                 1.1334,                 0.8549,                0.82818,                0.91606,                0.76379,                0.79743,                0.63096,                 1.2125,                0.80324,                0.68158,                 1.2182,             0.00011762,             0.00011762,             0.00011762
                    199,                0.63539,                0.50254,                  1.112,                0.70324,                0.59971,                 1.1426,                0.87546,                0.85334,                0.92968,                0.77718,                0.77538,                0.58759,                 1.1877,                 0.7845,                0.63915,                 1.1949,             0.00011652,             0.00011652,             0.00011652
                    200,                0.62494,                 0.4946,                 1.1045,                0.69162,                0.59974,                 1.1341,                0.83541,                0.85256,                0.91986,                0.76785,                0.77204,                0.59268,                 1.1884,                0.77904,                0.67567,                  1.198,             0.00011542,             0.00011542,             0.00011542
                    201,                 0.6252,                 0.4959,                 1.1089,                0.68575,                0.61661,                 1.1328,                0.88906,                0.82365,                0.91821,                0.77017,                 0.7579,                0.58812,                 1.1742,                0.77746,                0.66595,                 1.1973,             0.00011432,             0.00011432,             0.00011432
                    202,                0.63409,                0.49366,                 1.1039,                 0.6945,                 0.6035,                 1.1299,                0.89607,                0.85946,                0.93293,                0.78219,                0.76134,                 0.5295,                 1.1718,                0.76977,                0.57518,                 1.1875,             0.00011322,             0.00011322,             0.00011322
                    203,                0.62539,                0.48769,                 1.1042,                0.68946,                0.58929,                 1.1334,                0.90131,                0.82934,                0.92764,                0.76199,                0.82678,                0.56297,                 1.2214,                0.83325,                0.63478,                 1.2344,             0.00011212,             0.00011212,             0.00011212
                    204,                0.62471,                0.48405,                 1.0993,                0.68451,                0.59958,                 1.1265,                0.88195,                0.85438,                 0.9339,                0.78735,                0.73988,                0.54789,                 1.1525,                0.74783,                0.63103,                 1.1648,             0.00011102,             0.00011102,             0.00011102
                    205,                0.63101,                0.48747,                 1.0993,                0.69876,                0.60786,                  1.129,                0.87245,                0.86364,                0.93281,                0.79109,                 0.7318,                0.55029,                 1.1392,                  0.744,                0.59714,                 1.1595,             0.00010992,             0.00010992,             0.00010992
                    206,                 0.6014,                0.47519,                 1.0905,                0.65665,                 0.5954,                 1.1125,                0.88018,                0.86113,                0.92834,                0.78462,                0.72199,                0.53472,                 1.1401,                0.73873,                0.59199,                 1.1631,             0.00010882,             0.00010882,             0.00010882
                    207,                0.61324,                0.46538,                  1.101,                0.66753,                0.55813,                 1.1293,                0.85445,                0.87949,                0.93044,                0.76573,                0.80435,                0.56358,                 1.2063,                 0.8193,                0.59884,                 1.2236,             0.00010773,             0.00010773,             0.00010773
                    208,                0.60331,                0.45913,                 1.0948,                0.66482,                0.57424,                 1.1224,                 0.8875,                0.83613,                0.93752,                0.76593,                0.83324,                 0.5801,                 1.2188,                0.84834,                0.65203,                 1.2395,             0.00010663,             0.00010663,             0.00010663
                    209,                0.60564,                0.47745,                 1.0978,                0.66875,                0.59685,                 1.1252,                0.93338,                0.82953,                0.94528,                 0.7802,                 0.8186,                0.55087,                 1.2061,                0.83496,                0.59506,                 1.2249,             0.00010553,             0.00010553,             0.00010553
                    210,                0.60578,                0.46409,                 1.0927,                0.66582,                0.56996,                 1.1178,                0.93773,                 0.8181,                0.93762,                 0.7645,                0.83224,                0.53518,                 1.2311,                0.85003,                0.60675,                 1.2485,             0.00010443,             0.00010443,             0.00010443
                    211,                0.60263,                 0.4599,                 1.0921,                0.66511,                0.55072,                 1.1208,                0.83905,                0.85676,                0.92617,                0.77723,                0.74982,                0.58828,                 1.1531,                0.76769,                0.67937,                 1.1677,             0.00010333,             0.00010333,             0.00010333
